feature,mean_importance
nom_com,0.030513071275637366
influence,0.03389782791944935
lat,0.04041631499412166
nom_station,0.04203494792285124
long,0.054988447045952474
code_station,0.06354705917774965
insee_com,0.07592671058075309
typologie,0.09376881534029545
jour_semaine_fin,0.09907834297595024
jour_semaine_debut,0.10079241188382629
jour_debut,0.1181362945127099
jour_fin,0.11820834397922067
heure_fin,0.21823888146173737
heure_debut,0.247478630370501
id_poll_ue,0.44751824766918363
nom_poll,0.7152912278188879
