feature,mean_importance
reglement_interieur_par,-0.0016632600880370774
Titre_aux,-0.0011257993442496117
Titre_quais,-0.001092330428624133
Ascenseur,-0.0010105456288541758
reglement_interieur_il,-0.0009020660155150684
seche_linge,-0.0007280523237847336
Titre_jardin,-0.0006797204174830207
Titre_euro,-0.0006692303645795649
reglement_interieur_maison,-0.0006518518024352549
conditions_annulation,-0.0006463745010592437
reglement_interieur_arrival,-0.0006263474366199562
reglement_interieur_vous,-0.0005839905716091831
reglement_interieur_personnes,-0.0005664007223799561
Titre_quartier,-0.0005640111135980286
reglement_interieur_lieux,-0.0005062851106640842
Titre_duplex,-0.0005023940463939836
reglement_interieur_pour,-0.0004912172539184078
Titre_ancien,-0.0004582988487123574
reglement_interieur_être,-0.0004146022796748583
Chauffage,-0.0003809434594170602
Titre_bis,-0.0003803479187197589
reglement_interieur_des,-0.00037446799158602495
reglement_interieur_du,-0.0003417537291879547
Titre_neuf,-0.00034030604121756405
Titre_spacieux,-0.00031723681596089736
Titre_cœur,-0.000306665943351303
reglement_interieur_avant,-0.00029792257328152826
Titre_terrasse,-0.00029764620388010864
espace_travail_ordi,-0.0002566796459004039
Titre_joli,-0.00025425051905566545
Cintres,-0.00024987409585944806
reglement_interieur_arrivée,-0.00024380503539787047
Titre_pierre,-0.00023448373084000718
Titre_pour,-0.00023339558491253243
reglement_interieur_location,-0.00021355152950133238
pourEnfants_famille,-0.00021278065749034126
reglement_interieur_autrement,-0.0001926005715692014
reglement_interieur_sur,-0.0001889011447516853
reglement_interieur_est,-0.00016543215991053905
Titre_plein,-0.00014885840309876165
Titre_chartrons,-0.00014378006385310505
fer_repasser,-0.00014247226384191957
reglement_interieur_ce,-0.00014053260941399026
reglement_interieur_doit,-0.00013852733739260213
reglement_interieur_possible,-0.0001383082523611745
Titre_au,-0.00013260564614400172
Titre_t3,-0.00013177764918352873
reglement_interieur_ses,-0.00011605901318005874
Titre_2016,-0.00011424587329523783
reglement_interieur_faire,-0.00011053418778819157
Titre_appart,-9.446674166322389e-05
Titre_bdx,-8.524225907640126e-05
Entree_24-24,-8.226862585138938e-05
reglement_interieur_état,-8.033440969749118e-05
adapte_evenements,-7.68791998236762e-05
Titre_grande,-7.229311813162775e-05
Titre_charme,-7.067333482240201e-05
Titre_michel,-6.658155869506687e-05
reglement_interieur_respecter,-6.407516581934392e-05
reglement_interieur_même,-6.330960650040574e-05
reglement_interieur_voisinage,-5.624608382077678e-05
reglement_interieur_propre,-4.2032300747607557e-05
reglement_interieur_se,-3.455897718569467e-05
reglement_interieur_nos,-3.3929865806126005e-05
reglement_interieur_appartement,-2.952508289539857e-05
reglement_interieur_je,-2.0269013684304227e-05
reglement_interieur_et,-2.0093765829176657e-05
Titre_saint,-1.8318103141190534e-05
reglement_interieur_locataire,-5.053421436429506e-06
Titre_center,-4.50244497628427e-06
reglement_interieur_bordeaux,2.63238024733603e-07
Titre_sur,7.069065567355537e-07
Titre_superbe,2.069631638879077e-06
reglement_interieur_une,2.4959205382368845e-06
Titre_beau,4.126372288926205e-06
reglement_interieur_propreté,5.311570864441339e-06
reglement_interieur_fumeurs,6.984103049556545e-06
Titre_confort,9.073466193776358e-06
Interphone,1.3468818810746796e-05
Titre_historique,1.4477803337398231e-05
reglement_interieur_pourra,1.4953003786810637e-05
Titre_t4,2.1945166433301468e-05
reglement_interieur_contrat,2.396927847386765e-05
Animal_sur_place,2.473034808411212e-05
reglement_interieur_nombre,2.9687920898124886e-05
Titre_double,3.0431893820481727e-05
reglement_interieur_ils,3.231941165717789e-05
Titre_pièces,3.6546066371712094e-05
Titre_gare,4.154679897411251e-05
reglement_interieur_ou,4.40026638662383e-05
Titre_tout,4.4435058772807066e-05
reglement_interieur_dans,4.591615712596919e-05
Titre_grand,5.463940353823693e-05
