feature,mean_importance
reglement_interieur_dans,-0.0033211959526179722
machine_laver,-0.002158175573549581
Titre_chartrons,-0.0013476133467928864
Titre_proche,-0.0010032298259757266
reglement_interieur_des,-0.0009634276117768791
reglement_interieur_après,-0.000923006951127292
reglement_interieur_aux,-0.0008872540692025476
reglement_interieur_lieux,-0.0007586085812477661
Titre_jardin,-0.0006692161345329128
reglement_interieur_les,-0.0006627029694631914
reglement_interieur_ni,-0.0006372289331913917
Ascenseur,-0.0006241917242696071
reglement_interieur_entrée,-0.0005675326237237988
conditions_annulation,-0.0005634960022211199
reglement_interieur_est,-0.00047769072252040745
Titre_beau,-0.00043845396611972285
reglement_interieur_pas,-0.0004061090520565025
reglement_interieur_enfants,-0.0003812409714420761
reglement_interieur_soirée,-0.00033935579499575483
Titre_belle,-0.00033240875448012905
Titre_quartier,-0.00028869850948641805
petit_dejeuner,-0.0002708919258700759
reglement_interieur_fête,-0.00025813614353819013
Titre_t2,-0.0002339404859026173
Titre_coeur,-0.0002225958341329992
Titre_le,-0.00022239486472737103
Titre_privée,-0.0002207561825093185
Titre_cœur,-0.00021171421813208634
Entree_24-24,-0.00019777633492571445
reglement_interieur_fumeur,-0.0001961633149656028
reglement_interieur_par,-0.0001803536265802541
reglement_interieur_vous,-0.00017014888731055057
Titre_calme,-0.0001698507976598984
reglement_interieur_respect,-0.00016702821479784856
reglement_interieur_fait,-0.0001661789852973494
Titre_grande,-0.00015581909573528785
Titre_euro,-0.00015284258545147366
Titre_centre,-0.00012347700639434578
reglement_interieur_voisinage,-0.00010755863960631995
reglement_interieur_au,-0.00010391624297432234
reglement_interieur_arrivée,-9.79861615860833e-05
reglement_interieur_doit,-9.470369700755876e-05
Titre_pierre,-9.401404499123078e-05
Titre_hypercentre,-9.321724562113553e-05
reglement_interieur_maison,-9.178194429594333e-05
Titre_t3,-8.392218751648305e-05
produits_base,-6.717702265124359e-05
reglement_interieur_sont,-5.811519794607367e-05
Titre_triangle,-5.112396549200593e-05
Titre_echoppe,-4.7430557725591796e-05
extincteur,-4.6842018370141234e-05
reglement_interieur_séjour,-4.351067113151918e-05
reglement_interieur_qu,-4.04557759731472e-05
Titre_ancien,-3.4663243093024934e-05
reglement_interieur_être,-3.304160910664322e-05
Titre_confort,-3.1747600986375966e-05
reglement_interieur_respecter,-3.0337309505723552e-05
Titre_joli,-2.9291516319118748e-05
Titre_bis,-2.7914963510033976e-05
reglement_interieur_immeuble,-2.5762525779726708e-05
Titre_apt,-2.4710480699297044e-05
reglement_interieur_20,-2.133295552213532e-05
reglement_interieur_logement,-2.1022922526947597e-05
reglement_interieur_avant,-1.823315819577953e-05
reglement_interieur_il,-1.7810530213280274e-05
reglement_interieur_sera,-1.6095429671947325e-05
reglement_interieur_mais,-1.517447668508698e-05
reglement_interieur_plus,-1.507708592926038e-05
reglement_interieur_30,-1.4337288198484898e-05
Titre_historique,-1.344321999731113e-05
Titre_la,-1.259735186526223e-05
Titre_bel,-1.077730556703349e-05
Titre_charmant,-9.662279846200939e-06
reglement_interieur_fumeurs,-6.334876154501234e-06
Titre_saint,-6.1247742303649485e-06
Titre_duplex,-5.272372199782715e-06
reglement_interieur_propreté,-5.215270706671049e-06
Titre_m2,-2.1767121678561983e-06
reglement_interieur_pourra,0.0
Titre_jean,0.0
Titre_superbe,0.0
Titre_tram,0.0
Titre_jolie,0.0
Titre_spacieux,0.0
reglement_interieur_autrement,0.0
Titre_les,0.0
reglement_interieur_remise,0.0
Titre_situé,0.0
Titre_rénové,0.0
reglement_interieur_possibilité,0.0
Titre_magnifique,0.0
reglement_interieur_arrival,0.0
Titre_une,0.0
Titre_neuf,0.0
Titre_quais,0.0
Titre_public,0.0
Titre_vue,0.0
Titre_petite,0.0
Titre_pièces,0.0
Titre_piscine,0.0
Titre_st,0.0
reglement_interieur_supplément,0.0
reglement_interieur_ils,0.0
reglement_interieur_jours,0.0
Titre_center,0.0
reglement_interieur_nos,0.0
reglement_interieur_bordeaux,0.0
reglement_interieur_ou,0.0
Titre_bdx,0.0
reglement_interieur_si,0.0
reglement_interieur_ses,0.0
Titre_confortable,0.0
reglement_interieur_faire,0.0
reglement_interieur_location,0.0
Animal_sur_place,0.0
reglement_interieur_retard,0.0
Titre_deux,0.0
Titre_double,0.0
reglement_interieur_même,0.0
Titre_gare,0.0
Titre_t4,0.0
Titre_bordelais,0.0
reglement_interieur_personnes,1.3767273339571062e-06
Titre_et,4.573699321053226e-06
reglement_interieur_état,5.284455141230105e-06
Titre_tout,5.51359315154043e-06
Titre_flat,9.400076361487652e-06
reglement_interieur_ce,1.3461489529287273e-05
reglement_interieur_acceptés,1.3612623490288911e-05
reglement_interieur_cas,1.4270884870948298e-05
reglement_interieur_une,1.4918993398871372e-05
Titre_très,1.711842193952151e-05
Titre_agréable,1.744524230055111e-05
Titre_pour,1.861845616041302e-05
reglement_interieur_possible,1.94133374802008e-05
reglement_interieur_locataire,2.0490718458598955e-05
Titre_appt,2.0535160685586364e-05
reglement_interieur_donc,2.1836300291233623e-05
reglement_interieur_qui,2.1875883644051353e-05
adapte_evenements,2.665313405325609e-05
reglement_interieur_nombre,2.8095918765125294e-05
Portier,3.125884031166537e-05
fiche_securite,3.2880305321869584e-05
reglement_interieur_contrat,3.326955218806438e-05
Titre_avec,3.349515641144496e-05
Internet,3.442516822276254e-05
Titre_room,3.487809494451266e-05
Titre_michel,3.696548974220226e-05
Titre_en,4.0829580265833164e-05
Titre_place,4.179931268967207e-05
reglement_interieur_appartement,4.658237443908586e-05
Titre_cosy,4.68688954477825e-05
salle_sport,4.909709991985922e-05
reglement_interieur_propre,5.067968394963929e-05
reglement_interieur_convient,5.742623160092109e-05
Titre_appart,6.290507066304407e-05
reglement_interieur_je,6.292369629684602e-05
Titre_plein,6.366673021409585e-05
Titre_petit,6.845638449490821e-05
reglement_interieur_sur,7.634667560104668e-05
kit_secours,8.525135922856641e-05
reglement_interieur_pour,9.44713755127502e-05
accessibilite,9.623768736872762e-05
Titre_balcon,9.703497616164736e-05
reglement_interieur_du,9.914633768618453e-05
Titre_chambres,0.00010049584779068255
pourEnfants_famille,0.00010078187675035543
reglement_interieur_fumer,0.00010875222394866047
fer_repasser,0.0001125585127243256
reglement_interieur_et,0.00011287302163448532
Titre_charme,0.00011437582886758557
Titre_terrasse,0.000114851745166622
Titre_2016,0.0001211529819204471
Titre_bordelaise,0.0001222264076729762
Titre_hyper,0.0001290280898225693
Titre_victoire,0.00013035333469325617
Titre_parking,0.00013520887948065274
reglement_interieur_ans,0.00014051652267035308
reglement_interieur_demande,0.00014288281772101286
reglement_interieur_en,0.00014497714866773537
Titre_au,0.00014734150971655867
Titre_lumineux,0.00014991888988209469
reglement_interieur_apartment,0.00015152089830406946
parking_sur-place,0.00015166483131812125
reglement_interieur_départ,0.0001523564014643597
Titre_ville,0.0001824339051671009
reglement_interieur_que,0.0001825223690383071
Titre_t1,0.00019880453258337428
reglement_interieur_animaux,0.0002046625670168556
reglement_interieur_se,0.00020660343916892865
reglement_interieur_merci,0.0002096976867067779
Titre_aux,0.00022569247844380635
reglement_interieur_avec,0.00023002992425729117
reglement_interieur_votre,0.00024433169862854155
reglement_interieur_nous,0.00025417146639461485
Titre_grand,0.00026894025342316663
Cintres,0.00027267788031949404
reglement_interieur_ménage,0.00027597175969374944
wifi,0.00028083864357306696
detecteur_fumee,0.00029269738921643417
reglement_interieur_non,0.0002958837162582384
reglement_interieur_ne,0.00030051166792191
porte_chambre_verrou,0.0003039410249530028
NbLits,0.0003130034211616617
seche_cheveux,0.00031544188241247053
Titre_échoppe,0.0004047210317703609
reglement_interieur_heure,0.0004162616253323481
Interphone,0.00043680266107084533
Titre_bordeaux,0.00045733126420947066
monoxyde_carbone_detect,0.00046054964658992503
Titre_maison,0.000462146738530278
Chauffage,0.0004689992284309774
reglement_interieur_la,0.00047654676570122454
reglement_interieur_bébés,0.0004864355178449853
espace_travail_ordi,0.0005192459060333054
reglement_interieur_12,0.0006119161149095498
rection_semaine,0.000612798441003648
animaux_acceptes,0.0006945756847984375
Titre_sur,0.0007214301790768096
Jacuzzi,0.0007293710512991547
reglement_interieur_15,0.0007762982926897255
Titre_du,0.0007787125829044727
type_lit,0.0007845434283821229
Titre_des,0.0009155006643366881
Titre_loft,0.0009566905563026418
reglement_interieur_le,0.0009828497955608028
reglement_interieur_00,0.0010039632030254375
television_cable,0.0011203709927584016
cheminee_interieur,0.0012314864173428974
reglement_interieur_14,0.001242149924675584
Titre_dans,0.0012687352277895192
Titre_appartement,0.0013895769413292181
type_propriete,0.0016579810357373991
seche_linge,0.0019019080438174795
Titre_chambre,0.0022625978616898413
television,0.002416612842418131
Piscine,0.00255921582273666
Cuisine,0.003468378039899933
logement_fumeur,0.0037299318830679717
reduction_mois,0.003834061194287741
Climatisation,0.0039717431139468795
duree_minimale_sejour,0.005448761754733122
Longitude,0.006199924049836214
Titre_studio,0.006410041381933696
frais_menage,0.007770560060530507
NombreSdB,0.018722150136010206
Latitude,0.01962652102028293
surcout_voyageur_supp,0.02585539544482578
Caution,0.03349266850317149
Type_logement,0.0730287929411706
Capacite_accueil,0.14461144441562915
NbChambres,0.2406711259620446
