feature,shap_importance
NbChambres,0.4109182965639422
Type_logement,0.19317438566051154
NombreSdB,0.07694513456493045
Capacite_accueil,0.057594048650250036
Caution,0.05069262580425049
Latitude,0.02407145108254616
Titre_studio,0.022242171704069176
Cuisine,0.013441585059855536
type_propriete,0.013071664187064317
frais_menage,0.011183063688621027
machine_laver,0.008846116473852394
Titre_chambre,0.006610686220329554
seche_linge,0.004754728022818372
reglement_interieur_14,0.002895709266085628
Identifiant,0.002380862028250786
surcout_voyageur_supp,0.0022642510929686715
Description_petit,0.002078817341822645
duree_minimale_sejour,0.0016494500801793825
Description_séjour,0.0015481790842975954
Description_dans,0.0009936045124918508
Titre_bel,0.0009225398473291427
reglement_interieur_les,0.0008907078322100582
Description_du,0.0008297211239209162
Description_une,0.0008026159419869573
reglement_interieur_lieux,0.0007973351411828766
Description_logement,0.0006863114434148301
Titre_echoppe,0.0006186974479814645
Description_maison,0.0005564949349559723
Description_aux,0.0005397596360430324
Description_bordeaux,0.0005376992497970642
reglement_interieur_dans,0.000526732763159153
television,0.0005178968055058283
Piscine,0.0005080254526241453
Titre_chambres,0.0004957314238202179
Description_linge,0.00048158939306806615
Description_tout,0.0004227562589189413
Description_et,0.00042053973618075714
reduction_mois,0.0004077234067116877
Description_lit,0.0003987039341618027
reglement_interieur_entrée,0.00038076492617261626
Titre_cœur,0.00034614166454298
Description_faire,0.00032793602438807633
Description_le,0.0003270742731510727
reglement_interieur_ni,0.000289125776292557
Description_se,0.00028706052843699935
Description_salle,0.00027696905130938253
Description_est,0.00027612082524667696
Titre_bordeaux,0.00026687710994096594
Description_transports,0.0002412291650745922
Description_deux,0.00021804396021555386
Climatisation,0.00021410111569510924
reglement_interieur_est,0.00021313398782638713
reglement_interieur_animaux,0.00020295334801653748
reglement_interieur_contrat,0.0001982088546878702
reglement_interieur_enfants,0.00019690079230178813
reglement_interieur_et,0.0001767202826070606
Description_ville,0.00017661173757879561
Description_pierre,0.0001725110862134109
Description_minutes,0.0001722099823181128
Description_la,0.00017129115905134283
Description_en,0.00016238261171373168
Description_également,0.00015872602556784272
Description_jardin,0.00015680071793342253
Description_bain,0.00015470440235560587
Ascenseur,0.00015463075582019194
reglement_interieur_la,0.0001538493704541324
Description_parking,0.0001480693484415333
Description_que,0.00014506913325750494
reglement_interieur_il,0.00014413116926118236
reglement_interieur_fête,0.00013307562251317273
Description_très,0.00013298017962797628
Description_mais,0.00012885709782322962
Description_gare,0.0001260973414627748
Description_sur,0.00012383143869684353
reglement_interieur_propreté,0.00012060938320708241
Description_vous,0.0001173229995286881
Titre_bis,0.00011664866715095481
Description_pied,0.00011402352444118564
reglement_interieur_heure,0.00010769901819258732
Description_tram,0.00010182354042687777
reglement_interieur_se,9.92183705884437e-05
Description_grande,9.780494770620465e-05
reglement_interieur_des,9.473405582317913e-05
reglement_interieur_faire,8.896333320860362e-05
Titre_double,8.379185664958743e-05
Description_voyageurs,8.035203422827133e-05
reglement_interieur_du,7.921371077087487e-05
reglement_interieur_sur,7.723979598883775e-05
Description_étage,7.581869195496926e-05
Description_commerces,7.176955576101525e-05
Description_tous,6.960283033296958e-05
Titre_hypercentre,6.621443691727946e-05
reglement_interieur_après,6.533188636806127e-05
Description_proche,6.220824099822676e-05
Longitude,5.948240882022557e-05
Description_sont,5.853253647436166e-05
Titre_2016,5.700077540720056e-05
Titre_pour,5.5046677853147454e-05
Description_saint,5.491400548160046e-05
reglement_interieur_bien,5.409983486246964e-05
Description_des,5.271669373399611e-05
Description_depuis,4.986447707530364e-05
Description_chambre,4.3157741695402876e-05
Titre_euro,3.6896958362579434e-05
reglement_interieur_fumeurs,3.670439516196987e-05
Description_station,3.2642547259643584e-05
Description_personnes,3.0073986834009855e-05
reglement_interieur_voisinage,0.0
Description_votre,0.0
Description_voiture,0.0
Description_pas,0.0
reglement_interieur_votre,0.0
Description_pour,0.0
reglement_interieur_supplément,0.0
Description_quais,0.0
Description_proximité,0.0
Description_tramway,0.0
Description_rue,0.0
Description_plus,0.0
Description_qui,0.0
Description_plein,0.0
reglement_interieur_état,0.0
Description_remarques,0.0
Description_st,0.0
Description_situé,0.0
Description_si,0.0
Description_ses,0.0
reglement_interieur_une,0.0
Description_salon,0.0
reglement_interieur_vous,0.0
Description_place,0.0
reglement_interieur_séjour,0.0
Description_restaurants,0.0
Description_quartier,0.0
reglement_interieur_que,0.0
Description_échanges,0.0
reglement_interieur_logement,0.0
reglement_interieur_ne,0.0
reglement_interieur_même,0.0
reglement_interieur_ménage,0.0
reglement_interieur_merci,0.0
reglement_interieur_maison,0.0
reglement_interieur_mais,0.0
reglement_interieur_location,0.0
reglement_interieur_respecter,0.0
reglement_interieur_locataire,0.0
reglement_interieur_retard,0.0
reglement_interieur_sera,0.0
reglement_interieur_le,0.0
reglement_interieur_je,0.0
reglement_interieur_immeuble,0.0
reglement_interieur_nombre,0.0
reglement_interieur_non,0.0
Description_équipée,0.0
reglement_interieur_plus,0.0
reglement_interieur_qu,0.0
reglement_interieur_propre,0.0
reglement_interieur_pourra,0.0
reglement_interieur_pour,0.0
reglement_interieur_possible,0.0
reglement_interieur_possibilité,0.0
reglement_interieur_personnes,0.0
reglement_interieur_respect,0.0
reglement_interieur_pas,0.0
reglement_interieur_par,0.0
reglement_interieur_ou,0.0
reglement_interieur_nous,0.0
reglement_interieur_nos,0.0
reglement_interieur_qui,0.0
reglement_interieur_ils,0.0
reglement_interieur_si,0.0
reglement_interieur_fumeur,0.0
reglement_interieur_30,0.0
reglement_interieur_autrement,0.0
reglement_interieur_au,0.0
reglement_interieur_arrivée,0.0
reglement_interieur_appartement,0.0
reglement_interieur_ans,0.0
reglement_interieur_acceptés,0.0
reglement_interieur_20,0.0
reglement_interieur_fumer,0.0
reglement_interieur_17,0.0
reglement_interieur_16,0.0
reglement_interieur_15,0.0
reglement_interieur_sont,0.0
reglement_interieur_12,0.0
reglement_interieur_00,0.0
reglement_interieur_aux,0.0
reglement_interieur_avant,0.0
reglement_interieur_avec,0.0
reglement_interieur_bordeaux,0.0
reglement_interieur_bébés,0.0
reglement_interieur_cas,0.0
