feature,mean_importance
Titre_cœur,-0.0011184926118047555
Chauffage,-0.0010157683755119495
Titre_bordelaise,-0.0009604187680570364
reglement_interieur_fait,-0.0008499234764288266
Titre_echoppe,-0.0007538190647235488
reglement_interieur_appartement,-0.0007426834907763525
Titre_charmant,-0.0005246184050766601
Titre_belle,-0.0004292737090499488
NbLits,-0.00041704234858724876
conditions_annulation,-0.00040407190734887967
Titre_triangle,-0.0003883718877410347
reglement_interieur_animaux,-0.00038780273550780285
Titre_bordeaux,-0.00037748578197297487
reglement_interieur_vous,-0.0003624899337286158
reglement_interieur_bébés,-0.00036120910881970447
Titre_hypercentre,-0.0003446056446820389
reglement_interieur_plus,-0.0002934363920010674
Titre_t2,-0.00028575574548262984
reglement_interieur_fumeur,-0.0002804375148797278
Titre_duplex,-0.00027273326578574063
reglement_interieur_sur,-0.00023295055370318175
reglement_interieur_ans,-0.00023257937121430318
Titre_ville,-0.00023025510101347678
Titre_charme,-0.00022108665370317303
reglement_interieur_fête,-0.00020223213155571296
Titre_parking,-0.00020019747665114273
Titre_pour,-0.00019719853009499965
fiche_securite,-0.00019325096273721255
Ascenseur,-0.00019062530825485479
Internet,-0.00018865238048118015
seche_cheveux,-0.000183700685595678
reglement_interieur_16,-0.00016792605590052468
Titre_chartrons,-0.00016731513968419874
Entree_24-24,-0.00016377127796909363
reglement_interieur_être,-0.00015536824030994988
reglement_interieur_qu,-0.00015045871644538966
Titre_au,-0.00013870831682375462
Titre_pierre,-0.00012736770121166697
Titre_flat,-0.0001210334960599746
petit_dejeuner,-0.00011651995613136679
Titre_jardin,-0.0001098366624019409
Titre_t4,-0.00010155340028763504
reglement_interieur_ils,-8.841275995304931e-05
reglement_interieur_ni,-8.722192265437911e-05
Titre_centre,-8.3986384439938e-05
reglement_interieur_logement,-7.824162158794889e-05
Titre_une,-7.503893097959846e-05
reglement_interieur_ce,-6.458183622342073e-05
Titre_appart,-6.442182960701981e-05
reglement_interieur_propre,-5.853254088106219e-05
reglement_interieur_se,-5.525844434223215e-05
reglement_interieur_par,-5.422784265000091e-05
Titre_en,-4.853088212803946e-05
Titre_m2,-4.3869430780763e-05
Titre_très,-2.7036516304634883e-05
reglement_interieur_une,-2.186501402146046e-05
Titre_les,-1.7793777258978683e-05
Titre_bis,-1.757210175029611e-05
Titre_michel,-1.3871071080706621e-05
reglement_interieur_avant,-1.3673188846219376e-05
reglement_interieur_acceptés,-1.2776540869274821e-05
Titre_agréable,-1.2170311096526554e-05
Titre_vue,-1.1068766144739506e-05
pourEnfants_famille,-1.0873402952871204e-05
reglement_interieur_du,-9.065466039381853e-06
reglement_interieur_possible,-8.949014838877111e-06
Titre_rénové,-8.046235108005729e-06
reglement_interieur_que,-6.078162042344459e-06
Titre_piscine,0.0
Titre_personnes,0.0
Titre_jean,0.0
reglement_interieur_jours,0.0
reglement_interieur_séjour,0.0
reglement_interieur_supplément,0.0
reglement_interieur_soit,0.0
reglement_interieur_qui,0.0
Titre_jolie,0.0
reglement_interieur_pourra,0.0
Titre_public,0.0
