"title","dgf_dataset_url","dgf_dataset_id","dgf_resource_url","nb_lines","nb_features","profile_url","automl_url","target_variable","task","dgf_resource_id","best_model","metric_type","metric_value","score","missing_cells_pct","nb_numerical","nb_categorical","nb_classes_target","imbalance"
"Budget Primitif - 2017 - Angers Loire M�tropole","http://www.data.gouv.fr/fr/datasets/budget-primitif-2017-angers-loire-metropole-1/","5e3221e106e3e70513320bab","https://paysdelaloire.opendatasoft.com/explore/dataset/budget-primitif-2017-angers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1936,13,"https://etalab-ia.github.io/open_ML/profilings/5bb5a8b8-6b71-4a9a-8db5-98540e8a51a7_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/5bb5a8b8-6b71-4a9a-8db5-98540e8a51a7/automl_mode-de-gestion/README.html","Mode de gestion","binary_classification","5bb5a8b8-6b71-4a9a-8db5-98540e8a51a7","4_Default_Xgboost","logloss",0.197438246696243,3.64144723864427,0.5,4,9,2,0.190962
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_code_nature/README.html","CODE_NATURE","binary_classification","c27fb866-7347-418a-a216-09d3c5770bd5","Ensemble","logloss",0.680797393715604,2.05902063412616,9.7,3,30,2,0.0002
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_multi_rythme/README.html","MULTI_RYTHME","binary_classification","c27fb866-7347-418a-a216-09d3c5770bd5","Ensemble","logloss",0.152802150784863,3.05558833242353,9.7,3,30,2,0.426888
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_lundi_matin_debut/README.html","LUNDI_MATIN_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.00405649786825,3.53800052375089,9.7,3,30,12,0.196180166666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_lundi_matin_fin/README.html","LUNDI_MATIN_FIN","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.00402547247553,3.53811703312826,9.7,3,30,12,0.315951666666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_mardi_matin_debut/README.html","MARDI_MATIN_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.00405649786825,3.53800052375089,9.7,3,30,12,0.196180166666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_mardi_matin_fin/README.html","MARDI_MATIN_FIN","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.004548437401145,3.53615413762941,9.7,3,30,13,0.322483230769231
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_mardi_apres_midi_debut/README.html","MARDI_APRES_MIDI_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.044928999691333,3.39089638403916,9.7,3,30,17,0.491364470588235
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_mercredi_matin_debut/README.html","MERCREDI_MATIN_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.154561791948687,3.05066754073435,9.7,3,30,13,0.054016517682065
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_mercredi_matin_fin/README.html","MERCREDI_MATIN_FIN","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","Ensemble","logloss",0.402603940286921,2.48626491839558,9.7,3,30,14,0.054334
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_jeudi_matin_debut/README.html","JEUDI_MATIN_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.00405649786825,3.53800052375089,9.7,3,30,12,0.196180166666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_jeudi_matin_fin/README.html","JEUDI_MATIN_FIN","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.003899469588825,3.53859030499646,9.7,3,30,12,0.315939666666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_jeudi_apres_midi_debut/README.html","JEUDI_APRES_MIDI_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.012555189060713,3.50637126640922,9.7,3,30,19,0.191803344379467
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_vendredi_matin_debut/README.html","VENDREDI_MATIN_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.00405649786825,3.53800052375089,9.7,3,30,12,0.196180166666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_vendredi_matin_fin/README.html","VENDREDI_MATIN_FIN","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.00402547247553,3.53811703312826,9.7,3,30,12,0.315939666666667
"Horaires des �coles �l�mentaires et primaires en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/horaires-des-ecoles-elementaires-et-primaires-en-pays-de-la-loire/","5e32233c06e3e708b6320bb5","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_organisation-du-temps-scolaire/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",2834,35,"https://etalab-ia.github.io/open_ML/profilings/c27fb866-7347-418a-a216-09d3c5770bd5_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/c27fb866-7347-418a-a216-09d3c5770bd5/automl_vendredi_apres_midi_debut/README.html","VENDREDI_APRES_MIDI_DEBUT","multiclass_classification","c27fb866-7347-418a-a216-09d3c5770bd5","4_Default_Xgboost","logloss",0.018916399175857,3.48306457746169,9.7,3,30,19,0.193348584795322
"Offre touristique : restaurants en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/offre-touristique-restaurants-en-pays-de-la-loire/","5b4cd6b5a3a7297210e1c36e","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_070-008_offre-touristique-restaurants-rpdl/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",4077,49,"https://etalab-ia.github.io/open_ML/profilings/60849d37-a292-4890-907a-b9c1adc5ff08_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/60849d37-a292-4890-907a-b9c1adc5ff08/automl_type-de-restaurant/README.html","Type de restaurant","multiclass_classification","60849d37-a292-4890-907a-b9c1adc5ff08","Ensemble","logloss",0.229005815844613,1.36117215616914,56.5,11,38,4,0.442499
"Offre touristique : restaurants en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/offre-touristique-restaurants-en-pays-de-la-loire/","5b4cd6b5a3a7297210e1c36e","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_070-008_offre-touristique-restaurants-rpdl/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",4077,49,"https://etalab-ia.github.io/open_ML/profilings/60849d37-a292-4890-907a-b9c1adc5ff08_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/60849d37-a292-4890-907a-b9c1adc5ff08/automl_categorie-du-restaurant/README.html","Cat�gorie du restaurant","multiclass_classification","60849d37-a292-4890-907a-b9c1adc5ff08","Ensemble","logloss",1.77868750799209,0.833635223164876,56.5,11,38,14,0.137460678571429
"Offre touristique : restaurants en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/offre-touristique-restaurants-en-pays-de-la-loire/","5b4cd6b5a3a7297210e1c36e","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_070-008_offre-touristique-restaurants-rpdl/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",4077,49,"https://etalab-ia.github.io/open_ML/profilings/60849d37-a292-4890-907a-b9c1adc5ff08_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/60849d37-a292-4890-907a-b9c1adc5ff08/automl_nombre-salles-restaurant/README.html","Nombre salles restaurant","multiclass_classification","60849d37-a292-4890-907a-b9c1adc5ff08","Ensemble","logloss",0.916414685688704,1.06283073834763,56.5,11,38,19,0.086480734843105
"Localisation des regards de visite des eaux us�es","http://www.data.gouv.fr/fr/datasets/localisation-des-regards-de-visite-des-eaux-usees-1/","5e3221e106e3e70513320baa","https://paysdelaloire.opendatasoft.com/explore/dataset/localisation-des-regards-de-visite-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",33731,9,"https://etalab-ia.github.io/open_ML/profilings/e7976a5b-294b-4715-9e46-079e6967850c_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/e7976a5b-294b-4715-9e46-079e6967850c/automl_exploit/README.html","EXPLOIT","multiclass_classification","e7976a5b-294b-4715-9e46-079e6967850c","3_Default_Xgboost","logloss",0.172907963266783,3.08129324529931,2,4,5,7,0.641296734285714
"Localisation des regards de visite des eaux us�es","http://www.data.gouv.fr/fr/datasets/localisation-des-regards-de-visite-des-eaux-usees-1/","5e3221e106e3e70513320baa","https://paysdelaloire.opendatasoft.com/explore/dataset/localisation-des-regards-de-visite-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",33731,9,"https://etalab-ia.github.io/open_ML/profilings/e7976a5b-294b-4715-9e46-079e6967850c_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/e7976a5b-294b-4715-9e46-079e6967850c/automl_materiau/README.html","MATERIAU","multiclass_classification","e7976a5b-294b-4715-9e46-079e6967850c","3_Default_Xgboost","logloss",0.052690210490084,3.46652015989754,2,4,5,9,0.792879938888889
"B�n�ficiaires achat v�los pliants","http://www.data.gouv.fr/fr/datasets/beneficiaires-achat-velos-pliants/","5b4cda9eb595080ec8d496e4","https://Data.paysdelaloire.fr/explore/dataset/234400034_033-002_achatvelospliants/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",281,7,"https://etalab-ia.github.io/open_ML/profilings/9f71bd78-6efa-4fbd-be27-f6e7934377a7_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/9f71bd78-6efa-4fbd-be27-f6e7934377a7/automl_objet/README.html","Objet","multiclass_classification","9f71bd78-6efa-4fbd-be27-f6e7934377a7","Ensemble","logloss",0.254695575537422,2.38512171273402,0,4,3,5,0.290571
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_tranche-de-leffectif-de-letablissement/README.html","Tranche de l'effectif de l'�tablissement","multiclass_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","3_Default_Xgboost","logloss",0.074010688705653,1.59749261549105,42.3,17,80,12,0.369549929090909
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_etat-administratif-de-letablissement/README.html","Etat administratif de l'�tablissement","binary_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","Ensemble","logloss",0.056081625994888,1.61133797839342,42.3,17,80,2,0.131072
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_nomenclature-principale-de-letablissement/README.html","Nomenclature principale de l'�tablissement","multiclass_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","3_Default_Xgboost","logloss",0.118862595097191,1.56387680706824,42.3,17,80,4,0.069697
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_code-de-larrondissement-de-letablissement/README.html","Code de l'arrondissement de l'�tablissement","multiclass_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","3_Default_Xgboost","logloss",0.006444002053312,1.65095241075506,42.3,17,80,4,0.084093
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_tranche-de-leffectif-de-lunite-legale/README.html","Tranche de l'effectif de l'unit� l�gale","multiclass_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","3_Default_Xgboost","logloss",0.428055811734446,1.36575728295139,42.3,17,80,14,0.155880601428571
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_categorie-de-lentreprise/README.html","Cat�gorie de l'entreprise","multiclass_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","3_Default_Xgboost","logloss",0.079943876921958,1.59296307705769,42.3,17,80,3,0.217083
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_etat-administratif-de-lunite-legale/README.html","Etat administratif de l'unit� l�gale","binary_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","Ensemble","logloss",0.143712808504422,1.54585400177429,42.3,17,80,2,0.002178
"Base Sirene Pays de la Loire v3 �","http://www.data.gouv.fr/fr/datasets/base-sirene-pays-de-la-loire-v3-ss/","5e3221ee9ce2e7433df7fb95","https://paysdelaloire.opendatasoft.com/explore/dataset/120027016_base-sirene-v3-ss/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",105009,108,"https://etalab-ia.github.io/open_ML/profilings/ba976287-96ae-49e9-876b-34fc17bf79c2_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ba976287-96ae-49e9-876b-34fc17bf79c2/automl_nomenclature-de-lactivite-principale-de-lunite-legale/README.html","Nomenclature de l'activit� principale de l'unit� l�gale","multiclass_classification","ba976287-96ae-49e9-876b-34fc17bf79c2","3_Default_Xgboost","logloss",0.030710783068049,1.63134528775278,42.3,17,80,4,0.16366684
"Qualit� des eaux en Pays de la Loire - Sarthe","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-sarthe/","5e322391dee7e71547f5c90a","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-sarthe/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",120099,53,"https://etalab-ia.github.io/open_ML/profilings/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6/automl_code-support/README.html","Code support","multiclass_classification","4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6","2_DecisionTree","logloss",1.9999999999894E-06,3.18777208161,13.8,12,40,3,0.636385
"Qualit� des eaux en Pays de la Loire - Sarthe","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-sarthe/","5e322391dee7e71547f5c90a","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-sarthe/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",120099,53,"https://etalab-ia.github.io/open_ML/profilings/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6/automl_support/README.html","Support","multiclass_classification","4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6","2_DecisionTree","logloss",1.9999999999894E-06,3.18777208161,13.8,12,40,3,0.636385
"Qualit� des eaux en Pays de la Loire - Sarthe","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-sarthe/","5e322391dee7e71547f5c90a","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-sarthe/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",120099,53,"https://etalab-ia.github.io/open_ML/profilings/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6/automl_code-fraction-analysee/README.html","Code Fraction analysee","multiclass_classification","4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6","3_Default_Xgboost","logloss",4.57420329387592E-05,3.18763876993495,13.8,12,40,9,0.78354204
"Qualit� des eaux en Pays de la Loire - Sarthe","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-sarthe/","5e322391dee7e71547f5c90a","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-sarthe/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",120099,53,"https://etalab-ia.github.io/open_ML/profilings/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6/automl_fraction-analysee/README.html","Fraction analysee","multiclass_classification","4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6","3_Default_Xgboost","logloss",4.76107927546562E-05,3.18763306321917,13.8,12,40,9,0.78354204
"Qualit� des eaux en Pays de la Loire - Sarthe","http://www.data.gouv.fr/fr/datasets/qualite-des-eaux-en-pays-de-la-loire-sarthe/","5e322391dee7e71547f5c90a","https://paysdelaloire.opendatasoft.com/explore/dataset/18450301900087_qualite-des-eaux-en-pays-de-la-loire-sarthe/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",120099,53,"https://etalab-ia.github.io/open_ML/profilings/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6/automl_code-remarque-analyse/README.html","Code remarque analyse","multiclass_classification","4e0e0be1-4cc8-42b9-82ec-d95f1a9fd9b6","2_DecisionTree","logloss",2.99999850007306E-06,3.18776903305023,13.8,12,40,4,0.54313901
