"title","dgf_dataset_url","dgf_dataset_id","dgf_resource_url","nb_lines","nb_features","profile_url","automl_url","target_variable","task","dgf_resource_id","best_model","metric_type","metric_value","score","missing_cells_pct","nb_numerical","nb_categorical"
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_gid/README.html","gid","regression","8730de77-78ef-4980-bfec-0a84623ffaa1","Ensemble","rmse",3028.03069375196,0.001100381800642,12.8,5,17
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_insee/README.html","insee","regression","8730de77-78ef-4980-bfec-0a84623ffaa1","3_Default_Xgboost","rmse",810.620170626705,0.0041058939801,12.8,5,17
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_etat/README.html","etat","multiclass_classification","8730de77-78ef-4980-bfec-0a84623ffaa1","3_Default_Xgboost","logloss",0.330260331667526,2.14891634970241,12.8,5,17
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_regime/README.html","regime","multiclass_classification","8730de77-78ef-4980-bfec-0a84623ffaa1","Ensemble","logloss",0.650173388973178,1.78149994410886,12.8,5,17
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_seveso/README.html","seveso","multiclass_classification","8730de77-78ef-4980-bfec-0a84623ffaa1","Ensemble","logloss",0.012837435049421,2.70179754365965,12.8,5,17
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_ied_mtd/README.html","ied_mtd","multiclass_classification","8730de77-78ef-4980-bfec-0a84623ffaa1","Ensemble","logloss",0.058903522416515,2.60454796165169,12.8,5,17
"( ICPE ) Installations classées pour la protection de l'environnement en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pays-de-la-loire-1/","5e32225edee7e71341f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_icpe-installations-classees-pour-la-protection-de-lenvironnement-en-pa/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",22318,22,"https://etalab-ia.github.io/open_ML/profilings/8730de77-78ef-4980-bfec-0a84623ffaa1_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/8730de77-78ef-4980-bfec-0a84623ffaa1/automl_precision/README.html","precision","multiclass_classification","8730de77-78ef-4980-bfec-0a84623ffaa1","3_Default_Xgboost","logloss",0.364263350319031,2.10282064375962,12.8,5,17
"Pacte pour la ruralité (FRDC - Ecole)","http://www.data.gouv.fr/fr/datasets/pacte-pour-la-ruralite-frdc-ecole/","5e3221f306e3e70513320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_pacte-pour-la-ruralite/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",950,18,"https://etalab-ia.github.io/open_ML/profilings/0077b808-bb1b-4419-bb30-3bfed3a2146d_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/0077b808-bb1b-4419-bb30-3bfed3a2146d/automl_superficie/README.html","Superficie","regression","0077b808-bb1b-4419-bb30-3bfed3a2146d","Ensemble","rmse",2459.6675980873,0.001354053865002,14.6,5,13
"Pacte pour la ruralité (FRDC - Ecole)","http://www.data.gouv.fr/fr/datasets/pacte-pour-la-ruralite-frdc-ecole/","5e3221f306e3e70513320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_pacte-pour-la-ruralite/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",950,18,"https://etalab-ia.github.io/open_ML/profilings/0077b808-bb1b-4419-bb30-3bfed3a2146d_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/0077b808-bb1b-4419-bb30-3bfed3a2146d/automl_population/README.html","Population","regression","0077b808-bb1b-4419-bb30-3bfed3a2146d","Ensemble","rmse",1666.39405322185,0.001997838363886,14.6,5,13
"Pacte pour la ruralité (FRDC - Ecole)","http://www.data.gouv.fr/fr/datasets/pacte-pour-la-ruralite-frdc-ecole/","5e3221f306e3e70513320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_pacte-pour-la-ruralite/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",950,18,"https://etalab-ia.github.io/open_ML/profilings/0077b808-bb1b-4419-bb30-3bfed3a2146d_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/0077b808-bb1b-4419-bb30-3bfed3a2146d/automl_montant-travaux/README.html","Montant travaux","regression","0077b808-bb1b-4419-bb30-3bfed3a2146d","Ensemble","rmse",307671.503546204,1.08339927628894E-05,14.6,5,13
"Pacte pour la ruralité (FRDC - Ecole)","http://www.data.gouv.fr/fr/datasets/pacte-pour-la-ruralite-frdc-ecole/","5e3221f306e3e70513320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_pacte-pour-la-ruralite/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",950,18,"https://etalab-ia.github.io/open_ML/profilings/0077b808-bb1b-4419-bb30-3bfed3a2146d_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/0077b808-bb1b-4419-bb30-3bfed3a2146d/automl_montant-cp/README.html","Montant CP","regression","0077b808-bb1b-4419-bb30-3bfed3a2146d","Ensemble","rmse",12252.9316584246,0.000271997655684,14.6,5,13
"Index des délibérations et décisions d'Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/index-des-deliberations-et-decisions-dangers-loire-metropole-1/","5e3221e6dee7e71333f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/iindex-des-deliberations-et-decisions-dangers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",19885,12,"https://etalab-ia.github.io/open_ML/profilings/3a361ffe-f14c-423f-862a-3741f19ffd83_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/3a361ffe-f14c-423f-862a-3741f19ffd83/automl_type/README.html","Type","multiclass_classification","3a361ffe-f14c-423f-862a-3741f19ffd83","3_Default_Xgboost","logloss",0.176032803307415,3.16312380355557,9.7,3,9
"Index des délibérations et décisions d'Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/index-des-deliberations-et-decisions-dangers-loire-metropole-1/","5e3221e6dee7e71333f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/iindex-des-deliberations-et-decisions-dangers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",19885,12,"https://etalab-ia.github.io/open_ML/profilings/3a361ffe-f14c-423f-862a-3741f19ffd83_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/3a361ffe-f14c-423f-862a-3741f19ffd83/automl_jour/README.html","Jour","regression","3a361ffe-f14c-423f-862a-3741f19ffd83","3_Default_Xgboost","rmse",5.49228292569145,0.523281251079346,9.7,3,9
"Index des délibérations et décisions d'Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/index-des-deliberations-et-decisions-dangers-loire-metropole-1/","5e3221e6dee7e71333f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/iindex-des-deliberations-et-decisions-dangers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",19885,12,"https://etalab-ia.github.io/open_ML/profilings/3a361ffe-f14c-423f-862a-3741f19ffd83_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/3a361ffe-f14c-423f-862a-3741f19ffd83/automl_index-2/README.html","Index 2","multiclass_classification","3a361ffe-f14c-423f-862a-3741f19ffd83","3_Default_Xgboost","logloss",0.280848390727017,2.87697052245505,9.7,3,9
"Index des délibérations et décisions d'Angers Loire Métropole","http://www.data.gouv.fr/fr/datasets/index-des-deliberations-et-decisions-dangers-loire-metropole-1/","5e3221e6dee7e71333f5c8f0","https://paysdelaloire.opendatasoft.com/explore/dataset/iindex-des-deliberations-et-decisions-dangers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",19885,12,"https://etalab-ia.github.io/open_ML/profilings/3a361ffe-f14c-423f-862a-3741f19ffd83_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/3a361ffe-f14c-423f-862a-3741f19ffd83/automl_index-3/README.html","Index 3","multiclass_classification","3a361ffe-f14c-423f-862a-3741f19ffd83","3_Default_Xgboost","logloss",0.950496409098246,1.82321303796699,9.7,3,9
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_datepose/README.html","DATEPOSE","regression","032a199f-a258-4766-8d72-3846ee38a72f","3_Default_Xgboost","rmse",105847072041.642,3.14919748748698E-11,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_exploit/README.html","EXPLOIT","multiclass_classification","032a199f-a258-4766-8d72-3846ee38a72f","3_Default_Xgboost","logloss",0.257621819740627,3.81526883784622,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_ecounorm/README.html","ECOUNORM","multiclass_classification","032a199f-a258-4766-8d72-3846ee38a72f","3_Default_Xgboost","logloss",0.028557883098497,5.17101725965327,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_materiau/README.html","MATERIAU","multiclass_classification","032a199f-a258-4766-8d72-3846ee38a72f","3_Default_Xgboost","logloss",0.188379963785378,4.14366636676656,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_gid/README.html","GID","regression","032a199f-a258-4766-8d72-3846ee38a72f","3_Default_Xgboost","rmse",9066.29886726094,0.000367636992279,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_diametre/README.html","DIAMETRE","regression","032a199f-a258-4766-8d72-3846ee38a72f","3_Default_Xgboost","rmse",39.4669087855144,0.083160838229564,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_zaval/README.html","ZAVAL","regression","032a199f-a258-4766-8d72-3846ee38a72f","Ensemble","rmse",9.41969113230335,0.332145854165653,1,6,5
"Réseau de collecte des eaux usées","http://www.data.gouv.fr/fr/datasets/reseau-de-collecte-des-eaux-usees-1/","5e32231206e3e708b6320bb0","https://paysdelaloire.opendatasoft.com/explore/dataset/reseau-de-collecte-des-eaux-usees/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",35869,11,"https://etalab-ia.github.io/open_ML/profilings/032a199f-a258-4766-8d72-3846ee38a72f_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/032a199f-a258-4766-8d72-3846ee38a72f/automl_zamont/README.html","ZAMONT","regression","032a199f-a258-4766-8d72-3846ee38a72f","Ensemble","rmse",39.2230885039571,0.083669792347426,1,6,5
"Evolution du nombre de voyageurs par liaison par mois réseau lignes Autocars Régionaux en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/evolution-du-nombre-de-voyageurs-par-liaison-par-mois-reseau-lignes-autocars-regionaux-en-pays-de-la-loire/","5b4cd374a3a7296e52e1c341","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_031-006_evol-nb-voyageurs-par-mois-ligne-autocar-regionaux-pdl/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1168,5,"https://etalab-ia.github.io/open_ML/profilings/529e5ccf-48d4-4139-8aed-2ba114d00967_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/529e5ccf-48d4-4139-8aed-2ba114d00967/automl_mois/README.html","Mois","multiclass_classification","529e5ccf-48d4-4139-8aed-2ba114d00967","Ensemble","logloss",2.36549032103875,1.05302275327745,0,2,3
"Evolution du nombre de voyageurs par liaison par mois réseau lignes Autocars Régionaux en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/evolution-du-nombre-de-voyageurs-par-liaison-par-mois-reseau-lignes-autocars-regionaux-en-pays-de-la-loire/","5b4cd374a3a7296e52e1c341","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_031-006_evol-nb-voyageurs-par-mois-ligne-autocar-regionaux-pdl/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1168,5,"https://etalab-ia.github.io/open_ML/profilings/529e5ccf-48d4-4139-8aed-2ba114d00967_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/529e5ccf-48d4-4139-8aed-2ba114d00967/automl_nom-de-la-ligne/README.html","Nom de la ligne","multiclass_classification","529e5ccf-48d4-4139-8aed-2ba114d00967","Ensemble","logloss",1.16088124060333,1.69991596855082,0,2,3
"Evolution du nombre de voyageurs par liaison par mois réseau lignes Autocars Régionaux en Pays de la Loire","http://www.data.gouv.fr/fr/datasets/evolution-du-nombre-de-voyageurs-par-liaison-par-mois-reseau-lignes-autocars-regionaux-en-pays-de-la-loire/","5b4cd374a3a7296e52e1c341","https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_031-006_evol-nb-voyageurs-par-mois-ligne-autocar-regionaux-pdl/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1168,5,"https://etalab-ia.github.io/open_ML/profilings/529e5ccf-48d4-4139-8aed-2ba114d00967_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/529e5ccf-48d4-4139-8aed-2ba114d00967/automl_nombre-de-voyages-sur-la-ligne-autocar-regionale/README.html","Nombre de voyages sur la ligne autocar régionale","regression","529e5ccf-48d4-4139-8aed-2ba114d00967","4_Default_Xgboost","rmse",967.522961972954,0.003442377661418,0,2,3
"Budget Primitif - 2017 - Ville Angers","http://www.data.gouv.fr/fr/datasets/budget-primitif-2017-ville-angers-1/","5e32238906e3e708b6320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/bp-2017-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1976,13,"https://etalab-ia.github.io/open_ML/profilings/5d6ad9de-c512-4154-8e0d-f970cf1242bb_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/5d6ad9de-c512-4154-8e0d-f970cf1242bb/automl_numero-chapitre/README.html","Numéro chapitre","regression","5d6ad9de-c512-4154-8e0d-f970cf1242bb","4_Default_Xgboost","rmse",12.6552286125832,0.245489640326443,0.1,5,8
"Budget Primitif - 2017 - Ville Angers","http://www.data.gouv.fr/fr/datasets/budget-primitif-2017-ville-angers-1/","5e32238906e3e708b6320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/bp-2017-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1976,13,"https://etalab-ia.github.io/open_ML/profilings/5d6ad9de-c512-4154-8e0d-f970cf1242bb_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/5d6ad9de-c512-4154-8e0d-f970cf1242bb/automl_numero-article/README.html","Numéro article","regression","5d6ad9de-c512-4154-8e0d-f970cf1242bb","Ensemble","rmse",162991.594563891,2.04508365266127E-05,0.1,5,8
"Budget Primitif - 2017 - Ville Angers","http://www.data.gouv.fr/fr/datasets/budget-primitif-2017-ville-angers-1/","5e32238906e3e708b6320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/bp-2017-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1976,13,"https://etalab-ia.github.io/open_ML/profilings/5d6ad9de-c512-4154-8e0d-f970cf1242bb_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/5d6ad9de-c512-4154-8e0d-f970cf1242bb/automl_numero-fonction/README.html","Numéro fonction","regression","5d6ad9de-c512-4154-8e0d-f970cf1242bb","4_Default_Xgboost","rmse",2.43535040981543,0.99252871184618,0.1,5,8
"Budget Primitif - 2017 - Ville Angers","http://www.data.gouv.fr/fr/datasets/budget-primitif-2017-ville-angers-1/","5e32238906e3e708b6320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/bp-2017-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1976,13,"https://etalab-ia.github.io/open_ML/profilings/5d6ad9de-c512-4154-8e0d-f970cf1242bb_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/5d6ad9de-c512-4154-8e0d-f970cf1242bb/automl_numero-sous-fonction/README.html","Numéro sous fonction","regression","5d6ad9de-c512-4154-8e0d-f970cf1242bb","4_Default_Xgboost","rmse",83.2958554634886,0.039579382436639,0.1,5,8
"Budget Primitif - 2017 - Ville Angers","http://www.data.gouv.fr/fr/datasets/budget-primitif-2017-ville-angers-1/","5e32238906e3e708b6320bba","https://paysdelaloire.opendatasoft.com/explore/dataset/bp-2017-angers/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",1976,13,"https://etalab-ia.github.io/open_ML/profilings/5d6ad9de-c512-4154-8e0d-f970cf1242bb_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/5d6ad9de-c512-4154-8e0d-f970cf1242bb/automl_montant-en/README.html","Montant en €","regression","5d6ad9de-c512-4154-8e0d-f970cf1242bb","Ensemble","rmse",1651136.18186245,2.01881074767302E-06,0.1,5,8
"Borne Incendie","http://www.data.gouv.fr/fr/datasets/borne-incendie-1/","5e3221e706e3e70507320bab","https://paysdelaloire.opendatasoft.com/explore/dataset/borne-incendie-angers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",3439,13,"https://etalab-ia.github.io/open_ML/profilings/ae4f71bc-f90a-479e-aea8-07e11a88d39b_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ae4f71bc-f90a-479e-aea8-07e11a88d39b/automl_debit/README.html","DEBIT","regression","ae4f71bc-f90a-479e-aea8-07e11a88d39b","Ensemble","rmse",38.0244972137665,0.08461253430095,13.9,3,10
"Borne Incendie","http://www.data.gouv.fr/fr/datasets/borne-incendie-1/","5e3221e706e3e70507320bab","https://paysdelaloire.opendatasoft.com/explore/dataset/borne-incendie-angers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",3439,13,"https://etalab-ia.github.io/open_ML/profilings/ae4f71bc-f90a-479e-aea8-07e11a88d39b_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ae4f71bc-f90a-479e-aea8-07e11a88d39b/automl_codinsee/README.html","CODINSEE","regression","ae4f71bc-f90a-479e-aea8-07e11a88d39b","Ensemble","rmse",116.160669096042,0.028361205995494,13.9,3,10
"Borne Incendie","http://www.data.gouv.fr/fr/datasets/borne-incendie-1/","5e3221e706e3e70507320bab","https://paysdelaloire.opendatasoft.com/explore/dataset/borne-incendie-angers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",3439,13,"https://etalab-ia.github.io/open_ML/profilings/ae4f71bc-f90a-479e-aea8-07e11a88d39b_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ae4f71bc-f90a-479e-aea8-07e11a88d39b/automl_diametre/README.html","DIAMETRE","multiclass_classification","ae4f71bc-f90a-479e-aea8-07e11a88d39b","Ensemble","logloss",0.111843644184173,2.2482830074156,13.9,3,10
"Borne Incendie","http://www.data.gouv.fr/fr/datasets/borne-incendie-1/","5e3221e706e3e70507320bab","https://paysdelaloire.opendatasoft.com/explore/dataset/borne-incendie-angers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",3439,13,"https://etalab-ia.github.io/open_ML/profilings/ae4f71bc-f90a-479e-aea8-07e11a88d39b_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ae4f71bc-f90a-479e-aea8-07e11a88d39b/automl_pression/README.html","PRESSION","regression","ae4f71bc-f90a-479e-aea8-07e11a88d39b","Ensemble","rmse",1.12777122417366,1.33411221208724,13.9,3,10
"Borne Incendie","http://www.data.gouv.fr/fr/datasets/borne-incendie-1/","5e3221e706e3e70507320bab","https://paysdelaloire.opendatasoft.com/explore/dataset/borne-incendie-angers-loire-metropole/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",3439,13,"https://etalab-ia.github.io/open_ML/profilings/ae4f71bc-f90a-479e-aea8-07e11a88d39b_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/ae4f71bc-f90a-479e-aea8-07e11a88d39b/automl_type/README.html","TYPE","binary_classification","ae4f71bc-f90a-479e-aea8-07e11a88d39b","4_Default_Xgboost","logloss",0.057697570796318,2.33350423662637,13.9,3,10
"Base SIRENE (Maine-et-Loire)","http://www.data.gouv.fr/fr/datasets/base-sirene-maine-et-loire-1/","5e3221ed06e3e70507320baf","https://paysdelaloire.opendatasoft.com/explore/dataset/base-sirene/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",82814,124,"https://etalab-ia.github.io/open_ML/profilings/85c74bf4-dbe3-4106-9a4f-a5c2ce908f83_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/85c74bf4-dbe3-4106-9a4f-a5c2ce908f83/automl_numero-interne-de-classement-de-letablissement/README.html","Numéro interne de classement de l'établissement","regression","85c74bf4-dbe3-4106-9a4f-a5c2ce908f83","Ensemble","rmse",648.579728548636,0.005126706149293,32,29,92
"Base SIRENE (Maine-et-Loire)","http://www.data.gouv.fr/fr/datasets/base-sirene-maine-et-loire-1/","5e3221ed06e3e70507320baf","https://paysdelaloire.opendatasoft.com/explore/dataset/base-sirene/download?format=csv&timezone=Europe/Berlin&use_labels_for_header=false",82814,124,"https://etalab-ia.github.io/open_ML/profilings/85c74bf4-dbe3-4106-9a4f-a5c2ce908f83_pandas_profile.html","https://etalab-ia.github.io/open_ML/automodels/85c74bf4-dbe3-4106-9a4f-a5c2ce908f83/automl_numero-dans-la-voie/README.html","Numéro dans la voie","regression","85c74bf4-dbe3-4106-9a4f-a5c2ce908f83","Ensemble","rmse",197.049853820022,0.016779071647508,32,29,92
