"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","69","69286","2017","0692861700020","9","2",,"SARL LES 3S BURGER'S RILLIEUX-LA-PAPE","82286693500000","19",,"avenue Franklin Roosevelt","chez IBC",,"69150","DECINES-CHARPIEU",,"100","1588",,"Route de Strasbourg",,,"69140","Rillieux-la-Pape",,"713AC","714AC","715AC",2,1757,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,577,82,12,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-02-28,"2017-12-12",
"84","69","69286","2017","0692861700024","2","2",,"COMMUNE DE RILLIEUX LA PAPE","21690286600013","165",,"RUE AMPERE","A LA MAIRIE",,"69140","RILLIEUX LA PAPE",,"100","83",,"Avenue de l'Europe",,,"69140","Rillieux-la-Pape",,"118BH",,,2,3202,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4792,1319,0,1761,0,0,0,0,0,0,1,"13",2018-02-28,"2017-09-27",
"84","69","69286","2017","0692861700038","9","2",,"ONYX - AUVERGNE RHONE ALPES - ONYX ARA",,"105",,"avenue du 8 mai 1945",,,"69140","RILLIEUX-LA-PAPE",,"100","105",,"Avenue du 8 Mai 1945",,,"69140","Rillieux-la-Pape",,"81BZ",,,2,40499,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17971,6192,0,7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-02-28,"2017-10-06",
"84","69","69286","2017","0692861700049","1","2",,"DYNACITE OFFICE PUBLIC DE L'HABITAT DE L'AIN","77930647100037","390",,"BD DU 8 MAI 1945",,,"01013","BOURG EN BRESSE CEDEX",,"100","26",,"Rue de la Saone",,,"69140","Rillieux-la-Pape",,"172BT",,,2,8772,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,7,86,28,0,0,0,0,1,0,0,"14",2018-02-28,"2018-02-20",
"84","69","69287","2018","0692871800004","9","2","SCI","SELY",,,,"Lieudit Beaulieu",,,"74270","SALLENOVES",,"100","8",,"rue Marius Berliet",,,"69720","SAINT-BONNET-DE-MURE",,"0009AK",,,1,9000,,,,,,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-02-28,,
"84","69","69299","2017","0692991700009","1","2",,"SCI PHYNOR","83034399200012","656",,"avenue de l'industrie",,,"69140","RILLIEUX LA PAPE",,"100",,,"rue de l'aeropostale",,,"69124","COLOMBIER SAUGNIEU",,"242pZS",,,3,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-02-28,"2017-06-20","2018-01-02"
"84","69","69299","2018","0692991800009","9","2",,"Mairie","21690299900095","14",,"rue de la mairie",,,"69124","Colombier Saugnieu",,"100","14",,"rue de la mairie",,,"69124","COLOMBIER SAUGNIEU",,"1005D","245D",,1,2545,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,5,74,0,74,0,0,0,0,0,0,"13",2018-02-28,,
"84","69","69384","2017","0693841700385","8","2","SA","RHONE SAONE HABITAT","9976258310045","10",,"avenue des Canuts","CS 10036",,"69517","VAULX EN VELIN CEDEX",,"100","69",,"rue de Cuire",,,"69004","Lyon 4eme",,"66AR","67AR",,2,2752,,,,,"2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,88,0,0,0,0,0,0,0,"14",2018-02-28,"2018-02-16",
"84","69","69385","2016","0693851600431","9","2",,"CENTRE SCOLAIRE AUX LAZARISTES","30461408400016","24",,"montee Saint Barthelemy",,,"69005","LYON",,"100","24",,"montee Saint Barthelemy",,,"69000","Lyon 5eme",,"46AD","47AD",,2,17627,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28830,0,1416,0,1416,0,1,0,0,0,0,"13",2018-02-28,"2018-02-26",
"84","69","69385","2017","0693851700315","1","2",,"OGIC","38262113400057","58",,"-60 avenue Edouard Vaillan",,,"92517","BOULOGNE BILLANCOURT",,"100","15b-1",,"rue Joliot Curie",,,"69000","Lyon 5eme",,"47BM",,,2,1691,,,,,"2",1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,195,838,0,0,0,0,0,0,"14",2018-02-28,"2018-02-07",
