Operateur;X;Y;2G;3G;4G
20810;346062.992757005;6793752.30079831;1;1;1
20810;311434.233357064;6782302.81351851;1;1;1
20810;353414.888460533;6764648.97703905;1;1;1
20810;397285.910883262;6776170.87705996;1;1;1
20810;331445.694101178;6758251.40275528;1;1;1
20810;367375.915165693;6778405.4912341;1;1;1
20810;370017.543493018;6779647.82139164;1;1;1
20810;343555.818642065;6763598.45939015;1;1;1
20810;319315.524880295;6776157.09713895;1;1;0
20810;320988.245318885;6780193.81750025;1;1;0
20810;344272.84707161;6834566.49492199;1;0;0
20810;344939.410739929;6834711.41487524;1;1;1
20810;337870.025746147;6824473.66790532;1;1;1
20810;327301.923894906;6842095.43105613;1;1;1
20810;342899.532001568;6815131.03853897;1;1;1
20810;318969.138007804;6806866.70376866;1;1;0
20810;318040.847442145;6740981.20343396;1;1;0
20810;328777.627351933;6746945.94457423;1;1;1
20810;353210.033658447;6789676.12431773;1;1;1
20810;353926.186668002;6789881.215887;1;1;1
20810;352962.408476959;6789690.76898753;1;1;1
20810;351759.79231897;6788617.86069492;0;1;0
20810;350748.488250747;6790069.56152726;1;1;1
20810;351333.571133194;6790158.44973751;1;1;1
20810;355104.110552451;6788080.16372067;0;1;0
20810;350735.193884489;6790194.05034644;1;1;1
20810;349581.176981355;6790633.97850115;1;1;1
20810;352151.200200845;6787883.40110942;1;1;1
20810;355356.888737653;6787446.86204158;1;1;1
20810;353071.598087915;6788385.52825089;1;1;1
20810;352442.155373304;6788948.48044795;1;1;1
20810;351685.359528309;6789457.22168398;1;1;1
20810;349147.865375289;6788928.09982818;1;1;1
20810;352264.815101169;6788402.36539757;1;1;1
20810;351033.281266087;6788939.34398444;1;1;1
20810;354061.921085727;6792532.63237162;1;1;1
20810;349572.063461311;6788748.12445353;1;1;1
20810;353998.911857751;6791113.86155821;1;1;1
20810;349648.213704375;6791062.92051265;1;1;1
20810;352056.282648867;6789775.37095329;1;1;1
20810;351511.618484022;6788972.75832995;1;1;1
20810;353839.45881459;6789113.25232709;1;1;1
20810;354684.469655582;6788692.37802648;1;1;1
20810;354941.563225564;6792357.1031968;1;1;1
20810;352727.929648006;6787478.16161707;1;1;1
20810;348996.802136269;6789864.87644123;0;1;0
20810;353764.907509799;6787849.80635946;1;1;1
20810;350959.581219568;6786655.36984236;0;1;0
20810;350421.866620345;6785976.13022654;1;1;1
20810;349898.816349072;6790058.36612797;1;1;1
20810;353119.568257182;6788846.54116894;1;1;1
20810;354783.096520563;6790016.25993524;1;1;1
20810;354326.170570017;6789641.16877828;1;1;1
20810;351529.608930175;6788229.51959805;1;1;1
20810;352620.172838642;6790205.8054623;1;1;1
20810;352003.807282167;6788541.53486485;1;1;1
20810;351657.219316957;6790726.77741797;1;1;1
20810;351637.246277399;6786553.2601751;1;1;1
20810;353765.670629962;6786458.23575757;1;1;1
20810;351144.20194372;6790107.86132068;1;1;1
20810;350338.503564809;6789444.57622902;1;1;1
20810;350615.952232744;6789582.66614665;0;1;0
20810;355299.741873633;6791408.33622166;1;1;1
20810;351514.999592245;6791817.57687616;1;1;1
20810;353182.15920551;6790605.47943031;1;1;1
20810;348164.944559793;6788770.49142032;1;1;1
20810;351616.862636189;6787605.86637522;1;1;1
20810;372077.479654451;6765249.96024909;1;1;1
20810;374261.448065983;6763397.68472294;1;1;1
20810;344495.169188135;6788713.38662326;1;1;1
20810;383019.236441916;6814826.08384022;1;1;1
20810;344526.117124066;6837366.23541221;1;1;1
20810;359767.614024759;6839826.69045111;1;1;1
20810;357706.890646973;6777291.02442553;1;1;1
20810;359143.217619204;6806212.53836555;1;1;0
20810;380981.23411282;6786430.85143052;1;1;0
20810;373062.846443398;6804830.53107491;1;1;1
20810;378020.721413265;6821716.90122501;1;1;1
20810;341911.076274221;6811789.03908759;1;1;0
20810;355809.878815979;6841637.21658003;1;1;0
20810;368654.664648543;6763524.83614529;1;1;1
20810;339187.490723304;6851958.31756498;1;1;1
20810;375358.611641772;6786615.50407068;1;1;1
20810;339538.467358801;6817812.1870487;1;1;1
20810;351758.930410053;6779866.75644041;1;1;1
20810;381525.119651679;6821431.77876919;1;1;1
20810;386165.453700062;6831910.2728755;1;1;1
20810;340438.261422842;6795857.55085761;1;1;1
20810;351244.074166799;6792483.10013886;1;1;1
20810;351088.366856114;6795430.23782224;1;1;1
20810;347240.201244891;6786135.56163962;1;1;1
20810;349794.635992024;6786229.98628877;1;1;1
20810;348046.998460602;6786458.22022752;1;1;0
20810;348039.398492201;6784603.22456887;1;1;1
20810;334707.225287222;6845245.55465648;1;1;1
20810;329420.490143915;6751203.90988897;1;1;0
20810;323624.805122711;6849047.5009073;1;1;0
20810;334603.707379225;6851750.01219645;1;1;1
20810;330630.576808706;6848907.07766395;1;1;1
20810;332865.787590018;6847280.05969874;1;1;0
20810;332814.820770986;6851986.68890117;1;1;1
20810;331554.380821691;6847951.02415849;1;1;1
20810;332552.126955503;6851074.99396459;1;1;0
20810;334398.404497387;6854021.83776768;1;1;1
20810;331117.450824131;6850113.88690181;1;1;0
20810;331291.21802385;6849298.30493019;1;1;1
20810;333317.385457139;6851181.31942313;1;1;1
20810;331598.285503082;6851228.28696564;1;1;1
20810;333485.549649487;6848973.71953788;1;1;1
20810;330046.050137176;6850677.17619734;1;1;0
20810;374384.8584052;6815950.45439011;1;1;1
20810;378256.732971306;6809922.67693351;1;1;1
20810;321370.943992158;6794150.83023419;1;1;0
20810;354239.195067394;6806036.46915819;1;1;0
20810;314049.067395004;6800877.77546809;1;1;1
20810;338943.514397608;6848693.67106326;1;1;1
20810;371589.832819632;6811684.94981335;1;1;1
20810;332399.667306136;6810183.28536012;1;1;0
20810;336118.829665422;6827428.8600479;1;1;1
20810;342896.244970289;6767472.71459109;1;1;1
20810;331601.696304736;6782982.77530098;1;1;0
20810;364618.7051797;6812761.22474843;1;1;1
20810;369301.764140875;6788654.18236447;1;1;1
20810;320184.151068503;6753832.03341847;1;1;1
20810;319380.413206123;6753976.59558869;1;1;0
20810;332420.761554515;6790756.56648322;1;0;0
20810;358792.158317152;6756235.03870815;1;1;0
20810;368745.184078794;6766982.13693183;1;1;0
20810;358214.201496315;6794175.39676618;1;1;1
20810;364966.990146034;6761569.33603702;1;1;1
20810;365401.949453919;6758236.81014335;1;1;1
20810;382334.993327353;6781596.67317136;1;1;1
20810;326348.010084584;6781582.60538919;1;1;0
20810;368647.238331173;6823416.98016275;1;1;0
20810;361691.234102968;6763209.4910293;1;1;1
20810;381541.206107339;6795211.37475174;1;1;1
20810;357642.744382219;6782241.9876209;1;1;1
20810;346446.810796708;6791193.19959915;1;1;1
20810;347033.289235134;6789240.49411383;1;1;1
20810;366930.966635585;6816061.59909301;1;1;1
20810;348504.309835092;6805450.42287951;1;1;0
20810;386384.651407133;6789509.22956491;1;1;1
20810;386625.171487056;6787425.15827361;1;1;0
20810;386440.054908114;6788609.76577776;1;1;0
20810;347341.589002096;6843815.34377514;1;1;1
20810;343409.761685942;6833227.17114358;1;1;0
20810;348937.527128984;6777777.30368261;1;1;1
20810;312440.469180938;6740015.6596851;1;1;1
20810;286817.712300565;6731727.01870031;1;1;1
20810;262092.548099976;6743220.04270034;1;1;0
20810;262903.73367152;6741179.53887108;1;1;0
20810;293428.406534881;6729197.19587388;1;1;1
20810;256960.929850081;6732492.56235601;1;1;1
20810;250913.358547673;6747215.58234527;1;1;1
20810;249840.54940143;6748225.75010009;1;1;0
20810;251890.251560402;6747141.41168087;1;1;0
20810;249513.090428494;6746672.21206768;1;1;1
20810;256904.951077016;6741254.56258965;1;1;1
20810;230025.537958653;6708598.2078594;1;1;0
20810;249613.422983955;6769569.71118262;1;1;1
20810;248403.83998889;6772262.67838544;1;1;1
20810;309001.246392325;6735726.50460498;1;1;1
20810;240165.110189939;6748537.64816062;1;1;1
20810;285971.111613819;6742366.14484348;1;1;1
20810;268205.983764611;6769259.75473992;1;1;1
20810;235669.924653205;6763129.96372288;1;1;0
20810;250969.664785967;6752627.70459871;1;1;1
20810;247498.19362005;6750664.21739356;1;1;1
20810;275737.841558384;6789353.81964245;1;1;1
20810;278633.767866293;6791837.60705229;1;1;1
20810;238633.964499779;6779894.04241211;1;1;0
20810;241027.90070193;6781254.58941189;1;1;1
20810;275864.499474028;6773561.41390876;1;1;1
20810;304280.430343081;6738638.26883316;1;1;1
20810;251934.484372577;6765585.25619893;1;1;1
20810;307033.86380415;6773593.24531663;1;1;1
20810;304958.489036941;6773330.10076318;1;1;1
20810;315882.890978218;6757574.43841239;1;1;1
20810;317565.839916421;6760712.59609185;1;1;1
20810;242983.662191373;6738475.9201593;1;1;1
20810;244005.262773316;6736787.63102948;1;1;1
20810;225394.987857256;6763762.86680207;1;1;1
20810;224874.694583645;6762225.65532602;1;1;1
20810;224859.511666769;6770308.55547623;1;1;1
20810;251812.540360507;6794786.37502973;1;1;1
20810;247950.51310381;6797683.73342251;1;1;1
20810;266609.301253632;6761702.03538784;1;1;1
20810;249464.158454123;6742188.12386217;1;1;1
20810;250915.72145356;6744770.3377809;1;1;1
20810;269771.898491358;6785795.65159695;1;1;1
20810;270634.004008018;6789632.32021038;1;1;1
20810;287874.423435062;6776080.3967102;1;1;1
20810;280506.256727724;6728953.20657207;1;1;0
20810;281309.9130045;6750336.28503875;1;1;1
20810;237487.177786164;6744505.81237446;1;1;1
20810;235577.042752254;6746822.51099202;1;1;1
20810;298110.859744623;6790501.4468491;1;1;0
20810;216703.978788361;6791723.02022922;1;1;1
20810;296662.370212335;6722233.45315277;1;1;0
20810;315452.121926591;6752561.12349757;1;1;1
20810;218404.211404588;6764763.70047763;1;1;0
20810;210642.616288952;6801704.56733093;1;1;1
20810;211313.840862277;6806759.84272545;1;1;1
20810;263474.924379019;6755403.38316941;1;1;1
20810;264219.871484033;6755317.36895743;1;1;1
20810;215522.724156981;6745646.19778141;1;1;0
20810;279340.431091741;6774178.26072001;1;1;0
20810;256186.393536322;6771949.05643136;1;1;1
20810;317586.25213296;6769680.93965979;1;1;1
20810;247177.89106506;6787402.53051396;1;1;1
20810;214747.575103215;6763174.73482801;1;1;1
20810;212542.454492945;6761746.37588196;1;1;0
20810;292082.515555718;6771424.38094119;1;1;0
20810;290974.045884655;6774626.31490324;1;1;1
20810;296071.976536681;6783463.09317288;1;1;1
20810;205431.60288577;6792786.89978754;1;1;1
20810;230994.974181845;6763097.72216044;1;1;1
20810;250677.687432406;6715635.76206521;1;1;1
20810;231693.950184999;6783632.46133753;1;1;1
20810;231995.491468837;6766238.12383389;1;1;1
20810;229359.758760848;6758552.92916888;1;1;0
20810;233241.805365154;6757222.73603016;1;1;1
20810;241621.749009498;6758670.59579679;1;1;1
20810;225679.534594695;6761077.11776693;1;1;1
20810;225761.07457228;6758717.3928819;1;1;1
20810;225557.299248415;6759817.47721518;1;1;1
20810;217410.782788147;6798788.67120485;1;1;1
20810;239119.382169024;6766697.98387855;1;1;1
20810;237145.474528848;6766512.24610998;1;1;1
20810;285215.969694918;6777288.47111084;1;1;1
20810;232738.046235028;6773486.14291694;1;1;1
20810;221641.563397454;6754777.13391857;1;1;1
20810;298660.226856515;6737470.24769936;1;1;1
20810;286597.086822727;6764690.77820716;1;1;0
20810;239060.386602393;6792988.72410798;1;1;1
20810;240595.152955474;6705915.50024833;1;1;0
20810;252836.510330476;6736423.36354489;1;1;1
20810;243260.258289984;6751795.31144226;1;1;1
20810;221337.301760719;6757464.69302578;1;1;1
20810;221799.154772553;6759811.46266755;1;1;1
20810;223178.073374153;6758275.45848175;1;1;1
20810;224163.258207206;6757545.66330722;1;1;1
20810;223542.682154157;6756326.27759164;1;1;1
20810;222464.377055095;6756939.84465395;1;1;1
20810;223325.714494082;6759068.57264775;1;1;1
20810;300423.605033765;6745918.94075588;1;1;1
20810;302307.39037443;6744740.20404298;1;1;1
20810;296424.809282728;6758595.48789233;1;1;1
20810;248711.27277272;6792485.61031463;1;1;1
20810;307261.876913777;6790036.26350326;1;1;1
20810;293617.628149079;6796257.14612943;1;1;1
20810;220466.513441578;6785158.07948875;1;1;1
20810;267086.028798008;6751145.37731068;1;1;1
20810;290407.912084709;6787661.46359043;1;1;0
20810;274566.368793469;6752953.30306715;1;1;1
20810;264007.599248558;6772447.56953203;1;1;1
20810;266572.263830883;6771670.03564596;1;1;1
20810;264656.898219954;6768283.2059424;1;1;1
20810;265203.682548264;6782139.45413241;1;1;1
20810;304814.81587467;6783858.24338185;1;1;1
20810;255273.254640196;6798578.3085287;1;1;1
20810;301424.892636223;6726952.94369341;1;0;0
20810;237351.456381235;6759839.95198759;1;1;1
20810;290790.020268884;6737390.54220161;1;1;1
20810;290015.711324553;6734969.40018835;1;1;1
20810;262845.613738447;6790640.9566508;1;1;0
20810;235461.444363115;6712163.72483221;1;1;0
20810;234334.888851557;6711478.10630092;1;1;1
20810;296934.42618501;6733009.66007235;1;1;1
20810;300063.633466449;6734715.2073694;1;1;1
20810;288195.874693265;6723526.50730789;1;1;1
20810;273727.708740849;6758676.45072571;1;1;1
20810;264071.691158554;6749634.18531921;1;1;1
20810;277033.443383436;6779975.93604565;1;1;1
20810;245709.06797288;6745601.55631671;1;1;1
20810;218719.99434502;6756872.59242725;1;1;1
20810;221169.008791491;6758221.49350997;1;1;0
20810;215794.183068216;6757112.04075881;1;1;0
20810;235120.489869554;6794073.96761443;1;1;1
20810;259951.187415517;6745638.12847777;1;1;1
20810;297631.009170278;6773486.46293525;1;1;1
20810;297634.41725226;6771104.00604645;1;1;1
20810;297209.752663836;6769153.04575275;1;1;1
20810;227816.282586076;6777285.32838174;1;1;1
20810;257698.888867974;6745991.9487118;1;1;1
20810;241408.414298116;6739495.42463675;1;1;1
20810;231983.753145279;6752152.23706496;1;1;1
20810;228301.341853015;6800100.35052495;1;1;0
20810;278592.154971149;6764298.75888951;1;1;1
20810;252906.088852539;6778357.44289985;1;1;1
20810;260294.072660347;6767307.51612315;1;1;1
20810;256920.626063654;6754004.04205879;1;1;1
20810;254043.643758431;6749083.04478176;1;1;1
20810;251181.555860337;6758430.52887422;1;1;1
20810;255112.874822168;6790727.13779589;1;1;1
20810;221664.3840164;6768430.71306579;1;1;0
20810;312027.553609735;6771158.30787659;1;1;1
20810;291464.395760991;6742912.12506701;1;1;1
20810;219975.958385677;6762034.29634068;1;1;1
20810;240099.280657085;6726937.59171737;1;1;1
20810;239380.862588378;6727952.8625914;1;1;1
20810;245989.155689489;6773346.28070999;1;1;1
20810;225914.920889058;6753874.9584712;1;1;1
20810;315671.771955367;6733774.36860606;1;1;0
20810;306333.578183604;6760616.85398216;1;1;1
20810;271263.997800455;6772657.04576241;1;0;0
20810;270239.212425917;6746552.01384591;1;1;1
20810;226860.313513027;6790461.24096412;1;1;1
20810;301880.491430869;6753893.96513686;1;1;0
20810;313031.185721149;6728256.04588001;1;1;1
20810;261609.186498791;6795190.799729;1;1;1
20810;261025.441534624;6729095.5715559;1;1;1
20810;262712.165556087;6727238.08655621;1;1;1
20810;289919.789103505;6755269.86368564;1;1;1
20810;236495.844296427;6753994.21290428;1;1;1
20810;307944.660656421;6744394.54930574;1;1;1
20810;272060.250534563;6764429.22640786;1;1;1
20810;295684.333490658;6758739.01893478;1;1;0
20810;275772.699712865;6748534.63954193;1;1;1
20810;251005.673559275;6738790.26605978;1;1;1
20810;237895.645431827;6731504.18911237;1;0;0
20810;257349.575709605;6787369.43067836;1;1;1
20810;272247.194450028;6728336.94041355;0;1;0
20810;270169.464305065;6731766.91844923;1;0;0
20810;264242.139300682;6725516.45526461;1;1;0
20810;263420.422305025;6730589.56905717;1;1;0
20810;270824.721459138;6729244.20278188;1;1;0
20810;263773.433655579;6728552.30303168;1;1;1
20810;267159.429312111;6729851.12944792;1;1;0
20810;231228.783164664;6713177.01949327;1;1;1
20810;269646.894851005;6738983.24739154;1;1;0
20810;266608.321861792;6740349.94397682;1;1;0
20810;287373.603592633;6762099.26735504;1;1;1
20810;293360.359252493;6759795.99446718;1;1;1
20810;253113.981839899;6788185.78400457;1;1;1
20810;282353.006980451;6744414.99616451;1;1;1
20810;278104.044313364;6734940.01323271;1;1;1
20810;274707.821346619;6741278.17139173;1;1;1
20810;274414.435738218;6729913.49426865;1;1;1
20810;282192.924459751;6758967.91580036;1;1;0
20810;279215.523286446;6747019.85799915;1;1;1
20810;304384.012464603;6779308.50608203;1;1;0
20810;247449.727823242;6738008.87354977;1;1;0
20810;246611.13711011;6737175.50304582;1;1;1
20810;246134.811503893;6738883.34751347;1;1;1
20810;247536.068215393;6738590.32432737;1;1;1
20810;280406.48379324;6737003.89582193;1;1;1
20810;266730.833256118;6742878.33254243;1;1;1
20810;271867.151710984;6743927.52427745;1;1;1
20810;267914.231814366;6743905.69471355;1;1;0
20810;267538.622923825;6742200.32917832;0;1;0
20810;266626.143364572;6744587.91717035;1;0;0
20810;265393.503400922;6745452.0325823;0;1;1
20810;268937.035724552;6745316.29826646;1;1;0
20810;267983.970554863;6744859.8454534;0;1;1
20810;267899.091585379;6744556.61428197;1;1;1
20810;267592.014275736;6746930.80263383;1;1;1
20810;284229.784844494;6747623.98181079;1;1;1
20810;253971.918851585;6743146.24476514;1;1;1
20810;657887.486215536;6685083.23379899;1;1;1
20810;668037.72937068;6678201.18153713;1;1;1
20810;648953.884434463;6681851.28725711;1;1;1
20810;703381.74448921;6647417.67951954;1;1;1
20810;658397.090598938;6718838.66480278;1;1;1
20810;665134.295571823;6627032.43810865;1;1;1
20810;682453.499320826;6703536.26335362;0;1;0
20810;656080.862034976;6707807.52256116;1;1;0
20810;657437.858038812;6710297.25455318;1;1;1
20810;673190.982001514;6659694.21082089;1;1;1
20810;648033.855000274;6670288.32688662;1;1;1
20810;664222.510408191;6715097.49348642;0;1;0
20810;656208.193956673;6662231.65275488;1;1;1
20810;653593.995512191;6664997.35025414;1;1;1
20810;652487.381074478;6663648.43393523;1;1;1
20810;655585.941684651;6666463.25987604;1;1;1
20810;654304.631148901;6664220.5301709;1;1;1
20810;654966.869856689;6668195.73667977;1;1;1
20810;656263.649056545;6664051.63848103;1;1;0
20810;654496.196930593;6664465.90627493;1;1;1
20810;657047.124146594;6661608.50298039;1;1;1
20810;654466.945203236;6666163.11809363;1;1;0
20810;653826.442564657;6662342.0910332;1;1;1
20810;656059.437890581;6664947.90491723;1;1;1
20810;655102.775424726;6663844.24552421;1;1;1
20810;652855.918234739;6664941.40443923;1;1;1
20810;654100.482253366;6665086.0112175;1;1;1
20810;644476.208297706;6717687.23841733;1;1;1
20810;643123.406700451;6722576.13258358;1;1;1
20810;669882.699955467;6647739.03096211;1;1;1
20810;661746.603637316;6614527.66326849;1;1;1
20810;648035.70718358;6660785.08022956;1;1;1
20810;672839.307279252;6623753.4954031;1;1;1
20810;684471.844771278;6641852.62856137;1;0;0
20810;684641.955323939;6642191.55854497;0;1;0
20810;634247.832797121;6655520.89234444;1;1;1
20810;690758.402773771;6657759.37230327;0;1;0
20810;639195.922841883;6605950.90930611;1;1;1
20810;647472.932269131;6639809.75010026;1;1;1
20810;645773.028438919;6615482.90250459;1;1;1
20810;632438.306859405;6637244.74311572;0;1;0
20810;639070.366175417;6656457.31621834;0;1;0
20810;637519.079319229;6653418.71031528;1;1;1
20810;665271.99792057;6621478.52611253;1;1;0
20810;666403.68458965;6709067.1868898;1;1;1
20810;651680.315942741;6604820.26317929;1;1;1
20810;667464.928422514;6642290.81294566;1;1;1
20810;669135.298901706;6642127.74818232;1;1;1
20810;636546.314083716;6675181.75867251;1;1;1
20810;656713.436319638;6670867.21280621;1;1;1
20810;691995.125754429;6667445.51506478;1;1;1
20810;613699.558112801;6672567.20973358;1;1;1
20810;678395.6775234;6669916.60406059;1;1;1
20810;696513.793740816;6649515.67262546;1;1;1
20810;697907.986061504;6648682.02087662;1;1;1
20810;664660.12878452;6690192.31788787;1;1;1
20810;693841.844802937;6681050.12145611;1;1;1
20810;677014.959370593;6699543.27661793;0;1;0
20810;698165.047774248;6660066.49900088;1;1;1
20810;690206.99996941;6707313.99387546;1;0;0
20810;638580.445105941;6629095.61309971;1;1;1
20810;643267.842612803;6649474.07193838;1;1;1
20810;639062.754429685;6613850.06284223;1;1;0
20810;636203.264352392;6642849.75187145;1;1;1
20810;644177.115360669;6665417.1022615;1;1;1
20810;624101.336019421;6671099.38449009;1;1;1
20810;640767.036733354;6672207.1643386;1;1;1
20810;661665.747709819;6681416.77593529;1;1;1
20810;651955.836312114;6689262.82521711;1;1;1
20810;623101.1540353;6683362.45991322;1;1;1
20810;676047.055377443;6682853.72387965;1;1;1
20810;644341.726824505;6660447.986443;1;1;0
20810;686659.610776477;6655298.86954828;1;1;0
20810;671595.606262093;6687902.75033782;1;1;0
20810;643097.103108152;6691377.33401925;1;1;1
20810;662510.482540193;6702085.55290327;1;1;1
20810;656082.59711304;6624716.05163398;1;1;1
20810;685836.048660597;6646199.34702152;1;1;1
20810;654311.466695694;6656815.54047942;1;1;1
20810;650590.035197082;6699210.14161432;0;1;0
20810;638849.943749281;6592750.46329082;1;1;0
20810;635057.018506883;6618889.72227517;1;1;0
20810;662265.865970856;6626185.88466174;1;1;1
20810;662721.439678376;6624393.70461787;1;1;1
20810;631874.222280733;6650980.93344877;0;1;0
20810;652974.371236723;6666606.61420954;1;1;1
20810;649476.765261037;6666604.24407581;1;1;1
20810;650573.510272433;6671840.42496335;1;1;1
20810;642978.445995885;6654598.51512093;1;1;1
20810;656427.306888153;6674942.15468344;1;1;1
20810;657527.638089118;6646055.07349993;1;1;1
20810;657671.765575998;6666448.15514874;1;1;1
20810;660814.073669336;6666889.58525498;1;1;1
20810;625287.290514892;6676700.38062797;1;1;1
20810;661634.975439085;6653586.35792841;1;1;1
20810;656476.880280607;6678860.43680114;1;1;1
20810;643879.265016472;6608342.83621025;1;1;0
20810;688526.596302047;6693122.59579654;1;1;1
20810;640754.490027106;6599919.62031304;1;1;0
20810;665284.541970393;6671212.46663483;1;1;1
20810;664026.327497154;6604765.11741704;1;1;1
20810;693178.588877416;6670776.26845098;1;1;1
20810;693623.348214861;6673244.11123915;1;1;1
20810;687932.302594472;6689667.85969003;1;1;1
20810;693986.369696215;6636374.92186576;1;1;1
20810;682848.818041535;6709922.77540699;0;1;0
20810;686611.556664851;6671558.70984019;1;1;1
20810;647624.497057042;6601059.45302599;1;1;1
20810;675477.435751412;6635866.54873062;1;1;1
20810;657684.508075599;6635286.59098629;1;1;1
20810;674320.035825974;6706250.46136158;0;1;0
20810;632030.202468045;6681402.73327104;1;1;1
20810;629121.170764096;6680695.96477404;1;1;0
20810;629314.573149013;6679274.24704471;1;1;1
20810;627919.950100661;6682191.48780272;1;1;1
20810;630055.030859499;6681456.38897364;1;1;1
20810;627383.008406643;6679513.40498023;1;1;1
20810;636373.702565271;6678732.07559988;1;1;1
20810;639069.310638454;6685307.33834725;1;1;0
20810;559771.354249687;6779965.02294856;1;1;1
20810;610336.623348256;6816861.54585296;1;1;0
20810;608984.045677401;6818395.63368342;1;1;0
20810;543441.903218814;6791185.9201467;1;1;1
20810;575525.760676884;6807957.11292354;1;1;1
20810;600637.119010284;6827580.38079312;1;1;1
20810;587267.24539434;6813864.34894042;1;1;1
20810;548666.539909796;6784841.67628239;1;1;1
20810;602836.688935638;6800708.06180188;1;1;1
20810;557919.025488314;6825314.73180594;1;1;0
20810;593442.290054923;6810907.39563639;1;1;0
20810;604171.457643405;6815508.0749775;1;1;0
20810;580335.453299591;6787476.38164093;1;1;1
20810;576543.670378082;6836534.92628911;1;1;1
20810;596407.578994227;6849151.06913225;1;1;1
20810;559151.575996224;6844838.03879899;1;1;1
20810;564942.345070465;6791670.40607618;1;1;1
20810;588820.669268464;6857353.88724056;1;1;0
20810;558617.432255383;6811769.63963329;1;1;1
20810;602426.375388607;6822979.46217544;1;1;1
20810;593834.679690458;6826804.68486944;1;1;0
20810;592276.848958742;6817969.75928881;1;1;1
20810;588475.476708539;6818998.51213876;1;1;1
20810;590476.329428381;6817262.08406063;1;1;0
20810;589538.669817085;6816569.4548289;1;1;1
20810;587986.647296299;6818143.15256058;1;1;1
20810;592298.524034137;6818031.12402421;1;1;1
20810;587903.111262362;6817002.09748484;1;1;1
20810;588494.723606179;6817855.4810725;1;1;0
20810;573511.971432191;6776534.66516255;1;1;1
20810;576355.026000683;6775949.30015212;1;1;1
20810;575441.673748321;6775814.20023191;1;1;1
20810;570121.924640606;6832350.34916584;1;1;0
20810;616100.909035144;6804794.88920625;0;1;0
20810;565257.081590014;6781998.09973403;1;1;1
20810;588474.247247844;6841421.35216611;1;1;1
20810;584319.054424075;6850584.05464817;1;1;0
20810;567089.796967149;6817099.07808814;1;1;0
20810;569696.005603398;6767725.84379799;1;1;1
20810;556331.854100848;6804135.23433452;1;1;1
20810;588087.047191206;6814805.92656385;1;1;0
20810;593336.038701932;6839878.42358;1;1;1
20810;557426.274112829;6794936.43709689;1;1;0
20810;579230.879249976;6849544.71400431;1;1;1
20810;579730.080727673;6850955.33709118;1;1;0
20810;580873.894485986;6848954.7398863;1;1;0
20810;582055.168052294;6849764.66991202;0;1;1
20810;580185.081160698;6850235.43406643;0;1;0
20810;603171.933584108;6834486.67313138;1;1;1
20810;595568.570811787;6844532.80680375;1;1;0
20810;575974.45518656;6765737.81233383;1;1;0
20810;581605.849376765;6812463.10998426;1;1;0
20810;585817.669318531;6800675.56636784;1;1;1
20810;615130.907008166;6797521.93046984;1;1;0
20810;603724.391870706;6825768.21955746;1;1;0
20810;618924.045281794;6815377.28026109;1;1;0
20810;590689.276803801;6815466.92929849;1;1;0
20810;588436.799817483;6851183.04380006;1;1;0
20810;587151.025592149;6871133.840948;1;1;1
20810;599692.18801405;6778221.72981128;1;1;1
20810;570021.723006894;6801993.13155718;1;1;1
20810;616635.218189355;6790244.62672479;1;1;1
20810;592217.00344227;6824734.25786971;1;1;0
20810;546342.991035852;6838489.75344814;1;1;0
20810;570449.530124378;6784969.03511956;1;1;1
20810;553281.890148762;6820456.65571684;1;1;0
20810;574796.72509797;6849545.96654265;1;0;0
20810;584558.466076397;6815152.54431495;1;1;1
20810;586572.406464814;6816193.96783634;1;1;1
20810;580937.532105865;6800834.53257977;1;1;1
20810;594990.799335185;6834041.67919602;1;1;1
20810;586154.795457531;6817962.41030411;1;1;1
20810;586169.132356565;6820803.38775135;1;1;1
20810;582292.068394156;6767584.05506843;1;1;0
20810;592876.383210226;6864815.26996553;1;1;0
20810;595991.436444081;6828124.70048869;1;1;0
20810;550699.918055838;6794084.8231338;1;1;0
20810;574197.082839394;6788222.32889705;1;1;1
20810;553164.650236695;6812521.81503781;1;1;0
20810;583581.508668854;6791826.54695893;1;1;1
20810;595194.072141108;6817978.42046078;1;1;1
20810;535567.522598795;6805577.61995369;1;1;1
20810;540214.088870919;6802267.66592094;1;1;1
20810;537824.488382641;6804526.26608891;1;1;1
20810;539141.192912471;6803717.77926431;1;1;1
20810;572510.496982843;6810307.37722814;1;1;1
20810;601884.147583352;6783155.43531418;1;1;0
20810;588797.439931237;6864645.01386455;1;1;1
20810;546297.506381497;6835216.42360252;1;1;0
20810;576978.205448699;6821206.12643883;1;1;0
20810;538467.164647517;6789714.92524366;1;1;1
20810;572599.257484181;6775473.71533462;0;1;0
20810;555867.695448569;6822029.2243971;1;1;1
20810;592126.881775206;6822079.940296;1;1;1
20810;570922.565984821;6851762.3546527;1;1;1
20810;606008.13528958;6810877.09102711;1;1;1
20810;552893.664493364;6829485.79611743;1;1;1
20810;554511.586512743;6830217.39736663;1;1;1
20810;584478.311654495;6833901.04447633;1;1;0
20810;584108.858353921;6860504.52452393;1;1;0
20810;539318.182556536;6798153.63198761;1;1;0
20810;594421.475032336;6811599.88169996;1;1;0
20810;568595.754914896;6829203.16075044;1;1;1
20810;550879.637028676;6802758.33061004;1;1;1
