"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"84","01","01013","2018","00101318A0001","9","2","GAEC LES PERCE NEIGE",,"30676185900017","1283","RTE","d Argis","Indrieux",,"01230","Arandas",,"100",,,,"Indrieux",,"01230","Arandas",,"976B","969B",,1,42838,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4995,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01049","2018","0010491800018","9","2",,"SARL LA BOISSE WILSON","42112985900029","249","avenu","du President Wilson",,,"93210","LA PLAINE SAINT-DENIS",,"100",,"avenu","des Pres Seigneurs",,,"01120","LA BOISSE",,"0676AH","0701AH","0662AH",2,69990,,,,,"1",0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35994,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-18",
"84","01","01053","2018","00105318O0017","9","2",,"BMRA SAS","05650309700810",,,"2080 avenue des Landiers","CS 72412",,"73024","CHAMBERY CEDEX",,"100",,,"5 rue Barthelemy Thimoni",,,"01000","Bourg-en-Bresse",,"0367BO","0634BO","0635BO",2,2602,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-25",
"84","01","01053","2018","00105318O0021","9","2",,"DUBEFI SAS","75520016900190",,,"2 rue Creve-Coeur",,,"01000","BOURG EN BRESSE",,"100",,,"14 avenue Arsene d'Arsonv",,,"01000","Bourg-en-Bresse",,"0130BO",,,2,10045,,,,,"2",1,0,0,0,0,0,0,0,0,142,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,1,"11",2018-09-30,"2018-09-14",
"84","01","01053","2018","00105318O0054","9","2",,"BOURG SUD","44145003800035",,,"4 rue des Peupliers",,,"01000","BOURG EN BRESSE",,"100",,,"Chemin de la Chagne",,,"01000","Bourg-en-Bresse",,"0142CH",,,1,11777,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01056","2018","00105618A0003","9","2","SARL GRAINES D ABEILLES",,"80046822500027","19","RTE","de St Jerome","Le Mollard-St Jerome",,"01640","Boyeux-Saint-Jerome",,"100","19","RTE","de St Jerome","Le Mollard-St Jerome",,"01640","Boyeux-Saint-Jerome",,"2976C","2975C","2973C",2,6843,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-10",
"84","01","01063","2018","00106318H0008","9","2",,"CATALPA",,,"Lotis","les Montillets","Chemin de la Fontaine",,"01460","NURIEUX-VOLOGNAT",,"100",,,"Impasse de l'Etang",,,"01460","BRION",,"0771ZB","0774ZB",,1,2351,,,,,,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,,
"84","01","01071","2018","00107118B0012","9","2",,"SCI C.L. FERNEY","81127746600017","158","Rue","DES ESPINETTES","ZI Des Landiers Ouest",,"73290","LA MOTTE SERVOLEX",,"100","112","Chemi","du Journans",,,"01170","CESSY",,"0024AO",,,1,1844,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,35,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-09-30,,
"84","01","01071","2018","00107118B0013","9","2","Org. europeenne pour la reche","CERN",,,"Route","DE MEYRIN",,,"CH-12","GENEVE 23",,"100",,,"La Porcherie",,,"01170","CESSY",,"0121AN","0120AN","0119AN",1,143854,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16386,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01074","2018","00107418V0005","9","2","GAEC","DE LA SERPOLIERE","33863420700017","471","Lieu-","Chemin de la Tuilerie",,,"01320","CHALAMONT",,"100","200",,"LA SERPOLIERE",,,"01320","CHALAMONT",,"03380C",,,2,15143,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-08-24",
"84","01","01091","2018","00109118B0022","9","2",,"EURL LETIMEE","51767913000024",,,"63 rue des Ecoles",,,"01630","SAINT GENIS POUILLY",,"100",,,"ZA des Etournelles II - lo",,,"01200","CHATILLON-EN-MICHAILLE",,"0272AI","0264AI",,2,4713,,,,,"1",0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-27",
"84","01","01093","2018","00109318V0016","8","2",,"SAS INOVEAM","804056109",,,"330 Avenue de St Maurice",,,"01700","MIRIBEL",,"100","61",,"RUE BERGERAT",,,"01400","CHATILLON SUR CHALARONNE",,"20670C","15330C","15270C",2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-25",
"84","01","01093","2018","00109318V0026","9","2",,"OGEC SAINT CHARLES","77931844300016","36",,"Rue Philibert Collet",,,"01400","CHATILLON SUR CHALARONNE",,"100","36",,"RUE PHILIBERT COLLET",,,"01400","CHATILLON SUR CHALARONNE",,"11510C",,,1,726,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01104","2018","00110418B0006","9","2","Commune de CHEZERY-FORENS","VUAILLAT","21010104400019",,,"Place de la Mairie",,,"01410","CHEZERY-FORENS",,"100",,,"L ABBAYE",,,"01410","CHEZERY FORENS",,"0026AA",,,1,1833,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,6,109,0,109,0,0,0,0,0,0,"13",2018-09-30,,
"84","01","01109","2018","00110918B0011","9","2",,"DAMK","79754880700016",,,"ZA Technoparc","Sur La Vie",,"01550","COLLONGES",,"100",,,"SUR LA VIE",,,"01550","COLLONGES",,"0128ZD","0135ZD",,2,5000,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-25",
"84","01","01122","2018","00112218A0003","9","2","MFR CORMARANCHE EN BUGEY",,"83138370800011","65",,"Golet de l Alagnier",,,"01110","Cormaranche-en-Bugey",,"100","65",,"Golet de l Alagnier",,,"01110","Cormaranche-en-Bugey",,"770F",,,2,10471,,,,"3","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232,1142,0,12,0,0,1,0,0,0,0,"13",2018-09-30,"2018-08-31",
"84","01","01142","2018","0011421800008","8","2",,"LATOCCA Enrico et Carine",,"32","lotis","le Pre des Terres Roux",,,"01800","BOURG SAINT CHRISTOPHE",,"100","1597","rue","de Geneve","lot A et C",,"01120","DAGNEUX",,"0136AD",,,2,678,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-13",
"84","01","01160","2018","00116018J0011","9","2",,"SCI DOUZE","492 639 158 00","73","ROUTE","DU NANT",,,"01280","PREVESSIN-MOENS",,"100","12",,"GRAND'RUE",,,"01210","FERNEY-VOLTAIRE",,"0413AI",,,1,317,,,,,,0,0,0,0,0,0,0,0,0,74,19,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,,
"84","01","01173","2018","00117318J1007","1","2","SCI","CHIKO","51420428800021","51","IMPAS","DES JARDINIERS","ZA DE L'AIGLETTE NORD",,"01170","GEX",,"100",,"RUE","DE L'OUDARD",,,"01170","GEX",,"0133AV",,,2,1500,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-03",
"84","01","01203","2018","00120318D0008","9","2",,"EARL DES FROMENTAUX representee par Monsieur REVE","50029869000016","1376","Route","de Thoissey",,,"01290","LAIZ",,"100","1376","Route","de Thoissey",,,"01290","LAIZ",,"02890A","02900A","02910A",1,20418,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01229","2018","00122918D0010","9","2",,"EARL DU BOIS DE SELLEYRE representee par Monsieur",,"599","Route","de la Foret",,,"01340","MALAFRETAZ",,"100",,,"La Foret",,,"01340","MALAFRETAZ",,"01730C","01850C","01870C",2,75720,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-14",
"84","01","01229","2018","00122918D0011","9","2",,"EARL DU BOIS DE SELLEYRE representee par Monsieur",,"599","Route","de la Foret",,,"01340","MALAFRETAZ",,"100",,,"La Foret",,,"01340","MALAFRETAZ",,"01070C","01040C","01570C",2,69542,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-14",
"84","01","01232","2018","00123218D0005","2","2",,"Commune de Marboz representee par Monsieur GESTAS",,"18","Rue","du 19 mars 1962",,,"01851","MARBOZ",,"100","18","Rue","du 19 mars 1962",,,"01851","MARBOZ",,"01360D",,,2,2244,,,,,"2",0,0,0,0,0,0,0,0,0,776,19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13",2018-09-30,"2018-09-11",
"84","01","01243","2018","00124318V0008","1","2",,"SCI LES 3 OURSONS",,"SISE ","612","ROUTE DE FAREINS",,,"01480","CHALEINS",,"100","8","RUE","DU BOURG",,,"01480","MESSIMY SUR SAONE",,,,,2,0,0,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,1,0,0,"8",2018-09-30,"2018-08-27",
"84","01","01244","2018","00124418M0036","1","2",,"SCI ARTI - Pascal MARTINEZ","834257230",,,"4 La Vie du Bourg",,,"01800","CHARNOZ-SUR-AIN",,"100",,,"Lot 6 - ZA les Granges",,,"01800","MEXIMIEUX",,"10190F",,,2,1000,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-11",
"84","01","01244","2018","00124418M0047","9","2",,"COMMUNE DE MEXIMIEUX - BUSSY Christian",,,,"3 rue du Ban Thevenin",,,"01800","MEXIMIEUX",,"100",,,"Chemin de la Vuillardiere",,,"01800","MEXIMIEUX",,"00220B","00220A",,1,17985,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,"14",2018-09-30,,
"84","01","01245","2018","00124518D0003","9","2",,"GAEC DE LA MINONIERE","32637913800026","221","Rue","de l'eglise",,,"01250","BOHAS MEYRIAT RIGNAT",,"100",,,"Aux Ormes",,,"01250","Bohas Meyriat Rignat",,"05560B","05570B","05580B",1,33156,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01265","2018","00126518H0008","9","2",,"RESINEX FRANCE SAS","39063736100044",,,"ZA DES LAVOURS MARTIGNAT","BP 117- BELLIGNAT",,"01116","OYONNAX CEDEX",,"100",,,"PARC INDUSTRIEL PRE LUQUAI",,,"01460","MONTREAL LA CLUSE",,"0083AA","0081AA","0082AA",1,23464,,,,,,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,,
"84","01","01272","2018","00127218V0004","9","2",,"RACCURT",,,"Lieu-","Debonnas",,,"01400","NEUVILLE LES DAMES",,"100",,"Lieu-","DEBONNAS",,,"01400","NEUVILLE LES DAMES",,"10090B","10080B","10060B",2,65529,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4661,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-05",
"84","01","01283","2018","00128318H0032","1","2",,"SCI LOGANI","79815973700013",,,"RUE DU PRE LONG",,,"01130","ECHALLON",,"100",,,"14 AVENUE DU PRESIDENT ROO",,,"01100","OYONNAX",,"0649AC","0648AC",,2,1804,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,239,279,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-20",
"84","01","01283","2018","00128318H0039","9","2",,"M. PAULIEN THIBAULT",,,,"236B rue de la Tresserie -",,,"01100","MARTIGNAT",,"100","D13",,"LA PELOISSE",,,"01100","OYONNAX",,"01170C","01210C","01220C",1,329140,,,,,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01298","2018","00129818B0001","2","2",,"COMMUNAUTE DE COMMUNES DU PAYS BELLEGARDIEN","24010089100052",,,"195 rue Santos Dumont",,,"01200","CHATILLON-EN-MICHAILLE",,"100",,,"Lieu-dit 'Sur la Croix'",,,"01130","PLAGNE",,"00550B","00540B",,2,582986,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,1,"8",2018-09-30,"2018-09-20",
"84","01","01299","2018","00129918V0006","9","2","AMR",,"79220366300010",,,,"Les Robins",,"01330","Le Plantay",,"100",,,,"Les Robins",,"01330","Le Plantay",,"320A","322A","323A",1,7723,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01313","2018","00131318J0017","1","2",,"L'IMMOBILIERE EUROPEENE DES MOUSQUETAIRES",,,,"24 rue Auguste Chabrieres",,,"75015","PARIS",,"100",,,"Chemin de Pre de Planche",,,"01280","PREVESSIN-MOENS",,"0085AM","0086AM","0088AM",2,11623,,,,,"1",0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-13",
"84","01","01338","2018","00133818A0004","2","2","COMMUNE","COMMUNE DE GROSLEE-SAINT-BENOIT",,"13","RUE","DES MAISONS VIEILLES","LIEUDIT 'LE BOURG'",,"01300","GROSLEE-SAINT-BENOIT",,"100","D10","ROUTE","DE LA FORET","LIEUDIT 'BETTAY'",,"01300","GROSLEE-SAINT-BENOIT",,"0007WC",,,2,25098,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,1,"8",2018-09-30,"2018-09-07",
"84","01","01346","2018","00134618D0002","8","2",,"OUTRE Clotilde et PUGET Alexandre",,"97","Alle","du Grand Pre",,,"01310","SAINT-MARTIN-LE-CHATEL",,"100","1048","Route","des Belouzes",,,"01340","SAINT DIDIER D'AUSSIAT",,"0314AL","0156AL","0157AL",2,3537,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-08-03",
"84","01","01389","2018","00138918V0003","1","2",,"PAQUIER","40505527620001",,,"Les Grobes",,,"01990","SAINT TRIVIER SUR MOIGNANS",,"100",,,"Taconnet",,,"01990","SAINT TRIVIER SUR MOIGNANS",,"08690F",,,2,93116,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-08-22",
"84","01","01389","2018","00138918V0004","9","2",,"DIFFUS'AGRI COOP","30117044500060",,,"Les Communaux",,,"01960","SERVAS",,"100",,,"LA BUIRE",,,"01990","SAINT TRIVIER SUR MOIGNANS",,"11250C",,,2,2618,,,,,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6062,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-06",
"84","01","01419","2018","00141918J0024","9","2",,"BOUBEKEUR Mohammed",,"50",,"chemiin de la petite prair",,,"01630","SAINT GENIS POUILLY",,"100",,,"PRAILLE",,,"01710","THOIRY",,"0021AO",,,1,0,,,,,,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,,
"84","01","01423","2018","00142318V0022","2","2",,"Commune de Toussieux","21010423800014",,,"346 route du Morbier",,,"01600","Toussieux",,"100","346","Route","du Morbier",,,,"TOUSSIEUX",,,,,2,0,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,112,0,0,0,0,0,0,1,0,0,"8",2018-09-30,"2018-09-10",
"84","01","01427","2018","00142718V0022","9","2",,"GARAGE POZET","76420020000021","215","Route","de Lyon",,,"01600","TREVOUX",,"100","215","Route","de Lyon",,,"01600","TREVOUX",,"0529AH","0548AH","0549AH",2,2126,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,60,0,0,217,241,0,111,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-27",
"84","01","01436","2018","00143618B0004","9","2","Collectivite territoriale","COMMUNE DE VESANCY","21010436000016",,"Place","du Chateau",,,"01170","VESANCY",,"100",,"Place","du Chateau",,,"01170","VESANCY",,"05650B","03060B","03100B",1,3199,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,29,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01443","2018","00144318V0014","9","2","ALDI MARCHE","IMMALDI","37856863800043","13",,"RUE CLEMENT ADER",,,"77230","DAMMARTIN-EN-GOELE",,"100","381",,"AVENUE CHARLES DE GAULLE",,,"01330","VILLARS LES DOMBES",,"0107BP","0116BP","0117BP",2,6626,,,,,"1",0,0,0,0,0,0,0,0,0,0,182,0,0,0,1000,999,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-26",
"84","01","01445","2018","00144518D0006","9","2",,"MERVANT",,,,"337 impasse DU BOIDON",,,"01270","VILLEMOTIER",,"100","337",,"IMPASSE DU BOIDON",,,"01270","VILLEMOTIER",,"0178ZK",,,1,23806,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"84","01","01451","2018","00145118D0021","9","2",,"GAEC LA FERME DES 3 PONTS","82415688900019","124","Chemi","de Curtaringe",,,"01440","VIRIAT",,"100","124","Chemi","de Curtaringe",,,"01440","Viriat",,"0198ZH","0194ZH",,2,9371,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-08-20",
"84","01","01451","2018","00145118D0031","9","2",,"SAS ARENA COMPLEXE","53324842300030","39","Chemi","des Liavoles",,,"01440","VIRIAT",,"100","39",,"CHEMIN DES LIAVOLES",,,"01440","Viriat",,"0025BE",,,2,8528,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3466,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-26",
"32","02","02080","2018","00208018L0002","9","2","SCEA DE BESNY",,,"2","RUE","Saint Martin",,,"02870","Besny-et-Loizy",,"100",,"CHEM","du Mont Fendu",,,"02870","Besny-et-Loizy",,"371B","635B",,1,8846,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"32","02","02103","2018","00210318TC002","2","2","EPCI","Communaute de Communes de la Thierache du Centre","24020044400026",,,"rue de l'armistice",,,"02260","LA CAPELLE",,"100","2",,"rue de la gare",,,"02450","BOUE",,"159AC",,,2,1808,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,1,0,0,"8",2018-09-30,"2018-06-27",
"32","02","02119","2018","00211918S0003","9","2","SCEA BIOVIP",,,"2","RUE","de Blanchon",,,"02210","Brecy",,"100",,,,"La Vignette",,"02210","Brecy",,"3ZH",,,1,219970,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,,
"32","02","02156","2018","00215618L0002","9","2","AGRI AVENIR","SAS","83540286800011","8","RUE","de la Tresorerie",,,"02270","Chalandry",,"100",,,,"Les Champs Tortus",,"02270","Chalandry",,"25ZI","26ZI","27ZI",2,40915,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-09-30,"2018-09-07",
"32","02","02168","2018","00216818M0036","9","2","SARL","BBFD FRANCE","49113687500045",,,"4 AVENUE VICTOR HUGO",,,"75116","PARIS",,"100",,,"AVENUE D'ESSOMES",,,"02400","CHATEAU-THIERRY",,"0456AO",,,1,5553,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,0,2256,0,0,0,0,0,0,0,"14",2018-09-30,,
"32","02","02173","2018","00217318CT017","9","2",,"DOW FRANCE","5520127910042",,,"Rue DES GRANDS NAVOIRS",,,"02300","CHAUNY",,"100",,,"Rue DES GRANDS NAVOIRS",,,"02300","CHAUNY",,"4BS","5BS","8BS",2,460134,,,,,"2",0,0,0,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,25226,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-09-30,"2018-09-21",
