"REG","DEP","COMM","ANNEE_DEPOT","ID_PC","CAT_MOA","TYPE_MOA","RS_D","DENOMINATION_D","SIRET_D","ADR_NUM_D","ADR_TYPEVOIE_D","ADR_LIBELLEVOIE_D","ADR_LIEUDIT_D","ADR_BP_D","ADR_CP_D","ADR_LOCALITE_D","ADR_CEDEX_D","ADR_PAYS_D","ADR_NUM_T","ADR_TYPEVOIE_T","ADR_LIBELLEVOIE_T","ADR_LIEUDIT_T","ADR_BP_T","ADR_CP_T","ADR_LOCALITE_T","ADR_CEDEX_T","CADASTRE1","CADASTRE2","CADASTRE3","TYPE_EVT","SUPERFICIE_T","LOTISSEMENT","ZAC","AFU","NB_NIV_MAX","NATURE_PROJET","I_EXTENSION","I_SURELEVATION","I_NIVSUPP","NB_CHB","SDP_A2","SDP_B2","SDP_D2","SDP_E2","SDP_F2","SDP_A3","SDP_B3","SDP_D3","SDP_E3","SDP_F3","SDP_A4","SDP_B4","SDP_D4","SDP_E4","SDP_F4","SDP_A5","SDP_B5","SDP_D5","SDP_E5","SDP_F5","SDP_A6","SDP_B6","SDP_D6","SDP_E6","SDP_F6","SDP_A7","SDP_B7","SDP_D7","SDP_E7","SDP_F7","SDP_A8","SDP_B8","SDP_D8","SDP_E8","SDP_F8","SDP_A9","SDP_B9","SDP_D9","SDP_E9","SDP_F9","I_TRANSPORT","I_ENSETRECH","I_SANTE","I_ACTSOCIAL","I_OUVRAGESPEC","I_CULTURE","TYPE_OPERATION_CONSTR","DPC","DATEREELLE_DECISION_FAV","DATEREELLE_DOC"
"44","54","54145","2018","05414518L0002","9","2",,"EARL DE COUCHIPRE",,,,"84 rue d'Alsace",,,"54110","SOMMERVILLER",,"100",,,"AU MILIEU DU CHANOT",,,"54110","CREVIC",,"040YB","042YB",,2,9701,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-05",
"44","54","54152","2018","05415218L0015","9","2",,"COMMUNE DE DAMELEVIERES","21540152200119",,,"3 rue du General Leclerc",,,"54360","DAMELEVIERES",,"100",,,"RUE DE LA GARE",,,"54360","DAMELEVIERES",,"119AH",,,1,3030,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,,
"44","54","54159","2018","05415918L0017","9","2",,"SCI TONIO","392746749",,,"Route d'Agincourt - La Tui","lerie",,"54270","ESSEY LES NANCY",,"100",,,"3 RUE MATHIEU DE DOMBASLE",,,"54110","DOMBASLE SUR MEURTHE",,"600AB",,,1,694,,,,"1",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,162,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-06-30,,
"44","54","54168","2018","05416818N0009","9","2",,"SCEA Saint Jean Baptiste",,,,"Ferme de Montheu","""µLe Blasseux""",,"54770","DOMMARTIN-SOUS-AMANCE",,"100",,,"Ferme de Montheu","""µLe Blasseux""",,"54770","DOMMARTIN-SOUS-AMANCE",,"21ZC",,,2,0,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-21",
"44","54","54189","2018","05418918T0001","9","2",,"ST AMON","41803981400011","18",,"RUE SAINT AMON",,,"54115","FAVIERES",,"100","46",,"RUE DE L ABBE LENFANT",,,"54115","FAVIERES",,"1384F","512F","513F",1,1533,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,,
"44","54","54215","2017","05421517N0008","9","2",,"GARAGE MAILLEFERT SARL","31661120400014","91",,"Rue de Metz",,,"54390","FROUARD",,"100","91",,"Rue de Metz",,,"54390","FROUARD",,"0178AM",,,3,3890,,,,"1","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2017-11-23","2018-07-02"
"44","54","54222","2018","05422218L0004","9","2",,"COMMUNE DE GERBEVILLER","21540222300014",,,"2 rue Maurice Barres",,,"54830","GERBEVILLER",,"100",,,"4 PL DU CHANOINE VANAT",,,"54830","GERBEVILLER",,"277AD","278AD",,1,773,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,31,0,15,0,0,0,0,0,0,0,"13",2018-06-30,,
"44","54","54252","2018","05425218T0001","9","2",,"SCI DU PONCET","79980352300015","0",,"route de Lemainville a HAR",,,"54740","ORMES ET VILLE",,"100","15",,"RUE DE L ABBE HARMAND",,,"54740","HAROUE",,"609C",,,1,819,,,,,,1,0,0,0,0,0,0,0,0,290,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-06-30,,
"44","54","54312","2018","05431218N0003","9","2",,"IMMOBILIERE CLEMENCEAU","338639941",,,"0000 RUE SAINT VINCENT",,,"57140","WOIPPY",,"100",,,"LA LOUVIERE-LES HAUTS DE F",,,"54700","LESMENILS",,"0198ZI",,,1,11528,,,,,,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",2018-06-30,,
"44","54","54329","2018","05432918L0007","9","2",,"OGEC","78330752300010",,,"14 rue des Benedictins",,,"54300","LUNEVILLE",,"100",,,"14 RUE DES BENEDICTINS",,,"54300","LUNEVILLE",,"215AH","242AH",,2,25019,,,,,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246,210,0,263,0,0,0,0,0,0,1,"13",2018-06-30,"2018-06-01",
"44","54","54359","2018","05435918L0001","9","2","SAS METHAMONTREUIL",,"82115571000014","1bis","RUE","Grande Rue",,,"54360","Mehoncourt",,"100",,"CHEM","du Breuil",,,"54360","Mehoncourt",,"29ZB","30ZB",,2,9799,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-06",
"44","54","54365","2018","05436518L0003","9","2","GAEC DU CRISTAL",,"40748540800014","14","RUE","de Grammont",,,"54120","Merviller",,"100",,,"Haut de Veney",,,"54120","Merviller",,"469F",,,2,15673,,,,,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,"2018-06-14",
"44","54","54367","2018","05436718B0012","9","2",,"LONGWY MATERIAUX","31924545200010","16",,"rue de Gascogne",,,"54400","COSNES ET ROMAIN",,"100","25",,"rue Nationale",,,"54135","MEXY",,"0134AE",,,1,4109,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8",2018-06-30,,
