feature,mean_importance
insee_com,0.0
code_station,0.0
typologie,0.0
influence,0.0
jour_semaine_fin,0.0
jour_debut,0.0
jour_fin,0.0
heure_debut,0.0
heure_fin,0.0
lat,0.18420680629666647
jour_semaine_debut,0.292506991275746
long,0.6966894287128454
nom_station,1.2078379405630209
valeur,2.682852003176394
nom_com,3.7919940330702717
