feature,shap_importance
Rayonnements ionisants (kBq U-235 eq/kg de produit),0.16214458644390106
Utilisation du sol (Pt/kg de produit),0.15310809016227722
Groupe d'aliment,0.09323269873857498
Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit),0.08674945682287216
Eutrophisation marine (E-03 kg N eq/kg de produit),0.08283668756484985
Changement climatique (kg CO2 eq/kg de produit),0.0739041417837143
Épuisement des ressources eau (m3 depriv./kg de produit),0.07366012036800385
Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit),0.07139098644256592
LCI Name_cheese,0.06795676052570343
Eutrophisation terreste (mol N eq/kg de produit),0.05789560824632645
Matériau d'emballage,0.056567203253507614
Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit),0.056463032960891724
Livraison,0.051364198327064514
Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit),0.04110148549079895
Score unique EF (mPt/kg de produit),0.03465254604816437
Eutrophisation eaux douces (E-03 kg P eq/kg de produit),0.033118195831775665
Épuisement des ressources énergétiques (MJ/kg de produit),0.020783696323633194
Particules (E-06 disease inc./kg de produit),0.02075974829494953
Sous-groupe d'aliment,0.015673521906137466
LCI Name_cooked,0.01201637089252472
Nom du Produit en Français_aux,0.011717480607330799
Acidification terrestre et eaux douces (mol H+ eq/kg de produit),0.011681078933179379
LCI Name_breakfast,0.009781628847122192
LCI Name_beef,0.00955951027572155
LCI Name_raw,0.009417916648089886
LCI Name_sugar,0.008620046079158783
Nom du Produit en Français_crème,0.007852892391383648
Préparation,0.0075224461033940315
Nom du Produit en Français_boisson,0.007067715749144554
LCI Name_fortified,0.006952198687940836
Nom du Produit en Français_lait,0.006583712995052338
LCI Name_cookie,0.005764835514128208
Nom du Produit en Français_ou,0.005545974243432283
Nom du Produit en Français_minéraux,0.005522679537534714
Nom du Produit en Français_préemballée,0.005213947035372257
Nom du Produit en Français_salade,0.004977204371243715
LCI Name_bread,0.00451593566685915
LCI Name_prepacked,0.004485968500375748
LCI Name_milk,0.004326908849179745
Nom du Produit en Français_pâte,0.004266122821718454
Nom du Produit en Français_rayon,0.004198916256427765
Nom du Produit en Français_et,0.004065139684826136
Nom du Produit en Français_frais,0.004049420356750488
LCI Name_dried,0.004026929382234812
LCI Name_fish,0.003838241333141923
LCI Name_pure,0.003784048603847623
Nom du Produit en Français_jambon,0.0037088850513100624
Nom du Produit en Français_pomme,0.0035956362262368202
Nom du Produit en Français_cru,0.003501870669424534
Nom du Produit en Français_sirop,0.0034387651830911636
Nom du Produit en Français_au,0.003417154075577855
Nom du Produit en Français_légumes,0.0031665386632084846
Nom du Produit en Français_soupe,0.0030183664057403803
Saisonnalité,0.003010635497048497
Nom du Produit en Français_crue,0.002965756691992283
LCI Name_grilled,0.0029216804541647434
Nom du Produit en Français_fruits,0.002898847684264183
Nom du Produit en Français_surgelée,0.002825342118740082
LCI Name_cake,0.002805940341204405
Nom du Produit en Français_fourrée,0.0026157102547585964
Nom du Produit en Français_blanc,0.0025173344183713198
LCI Name_chocolate,0.0024526265915483236
Nom du Produit en Français_viande,0.002420328091830015
Nom du Produit en Français_terre,0.0023938296362757683
Nom du Produit en Français_la,0.002317549893632531
LCI Name_fat,0.002282720757648349
Nom du Produit en Français_pulpe,0.0021967620123177767
Nom du Produit en Français_mg,0.0021931366063654423
Nom du Produit en Français_appertisé,0.0021452009677886963
LCI Name_chicken,0.002122910926118493
LCI Name_pizza,0.0020468849688768387
Nom du Produit en Français_pois,0.001941858441568911
LCI Name_butter,0.0018783583072945476
